净值日期,单位净值,日增长率
2016-07-06,0.7869,0.0
2016-07-07,0.7868,-0.0127
2016-07-08,0.784,-0.3559
2016-07-11,0.7836,-0.051
2016-07-12,0.7973,1.7483
2016-07-13,0.8087,1.4298
2016-07-14,0.8099,0.1484
2016-07-15,0.8102,0.037
2016-07-18,0.8086,-0.1975
2016-07-19,0.809,0.0495
2016-07-20,0.8099,0.1112
2016-07-21,0.8117,0.2222
2016-07-22,0.8055,-0.7638
2016-07-25,0.8052,-0.0372
2016-07-26,0.8162,1.3661
2016-07-27,0.7875,-3.5163
2016-07-28,0.791,0.4444
2016-07-29,0.7872,-0.4804
2016-08-01,0.7759,-1.4355
2016-08-02,0.7809,0.6444
2016-08-03,0.783,0.2689
2016-08-04,0.7861,0.3959
2016-08-05,0.7822,-0.4961
2016-08-08,0.7899,0.9844
2016-08-09,0.7965,0.8355
2016-08-10,0.7928,-0.4645
2016-08-11,0.7847,-1.0217
2016-08-12,0.792,0.9303
2016-08-15,0.8081,2.0328
2016-08-16,0.8106,0.3094
2016-08-17,0.8147,0.5058
2016-08-18,0.8139,-0.0982
2016-08-19,0.8142,0.0369
2016-08-22,0.8054,-1.0808
2016-08-23,0.8055,0.0124
2016-08-24,0.8061,0.0745
2016-08-25,0.7999,-0.7691
2016-08-26,0.8012,0.1625
2016-08-29,0.8013,0.0125
2016-08-30,0.802,0.0874
2016-08-31,0.8028,0.0998
2016-09-01,0.7993,-0.436
2016-09-02,0.8008,0.1877
2016-09-05,0.8055,0.5869
2016-09-06,0.8176,1.5022
2016-09-07,0.8158,-0.2202
2016-09-08,0.8176,0.2206
2016-09-09,0.8121,-0.6727
2016-09-12,0.7928,-2.3766
2016-09-13,0.7958,0.3784
2016-09-14,0.7905,-0.666
2016-09-19,0.7998,1.1765
2016-09-20,0.7986,-0.15
2016-09-21,0.7996,0.1252
2016-09-22,0.804,0.5503
2016-09-23,0.8013,-0.3358
2016-09-26,0.7875,-1.7222
2016-09-27,0.7933,0.7365
2016-09-28,0.7932,-0.0126
2016-09-29,0.7952,0.2521
2016-09-30,0.7995,0.5407
2016-10-10,0.8109,1.4259
2016-10-11,0.8137,0.3453
2016-10-12,0.8136,-0.0123
2016-10-13,0.8135,-0.0123
2016-10-14,0.8126,-0.1106
2016-10-17,0.8056,-0.8614
2016-10-18,0.8156,1.2413
2016-10-19,0.8144,-0.1471
2016-10-20,0.8175,0.3806
2016-10-21,0.816,-0.1835
2016-10-24,0.8221,0.7475
2016-10-25,0.8243,0.2676
2016-10-26,0.8204,-0.4731
2016-10-27,0.8199,-0.0609
2016-10-28,0.8147,-0.6342
