净值日期,单位净值,日增长率
2015-02-16,1.0,0.0
2015-02-17,1.0,0.0
2015-02-27,1.003,0.0
2015-03-06,1.008,0.0
2015-03-13,1.014,0.0
2015-03-20,1.032,0.0
2015-03-27,1.057,0.0
2015-04-03,1.101,0.0
2015-04-10,1.122,0.0
2015-04-16,1.12,0.0
2015-04-17,1.123,0.2679
2015-04-24,1.165,0.0
2015-04-30,1.16,0.0
2015-05-08,1.144,0.0
2015-05-11,1.173,2.535
2015-05-12,1.189,1.364
2015-05-13,1.196,0.5887
2015-05-14,1.199,0.2508
2015-05-15,1.19,-0.7506
2015-05-18,1.214,2.0168
2015-05-19,1.248,2.8007
2015-05-20,1.269,1.6827
2015-05-21,1.314,3.5461
2015-05-22,1.332,1.3699
2015-05-25,1.371,2.9279
2015-05-26,1.41,2.8446
2015-05-27,1.424,0.9929
2015-05-28,1.344,-5.618
2015-05-29,1.362,1.3393
2015-06-01,1.439,5.6535
2015-06-02,1.498,4.1001
2015-06-03,1.497,-0.0668
2015-06-04,1.502,0.334
2015-06-05,1.529,1.7976
2015-06-08,1.524,-0.327
2015-06-09,1.519,-0.3281
2015-06-10,1.547,1.8433
2015-06-11,1.572,1.616
2015-06-12,1.597,1.5903
2015-06-15,1.568,-1.8159
2015-06-16,1.515,-3.3801
2015-06-17,1.546,2.0462
2015-06-18,1.495,-3.2988
2015-06-19,1.396,-6.6221
2015-06-23,1.416,1.4327
2015-06-24,1.452,2.5424
2015-06-25,1.4,-3.5813
2015-06-26,1.287,-8.0714
2015-06-29,1.226,-4.7397
2015-06-30,1.293,5.4649
2015-07-01,1.237,-4.331
2015-07-02,1.161,-6.1439
2015-07-03,1.097,-5.5125
2015-07-06,1.082,-1.3674
2015-07-07,1.006,-7.024
2015-07-08,0.89,-11.5308
2015-07-09,0.95,6.7416
2015-07-10,1.014,6.7368
2015-07-13,1.079,6.4103
2015-07-14,1.092,1.2048
2015-07-15,1.02,-6.5934
2015-07-16,1.046,2.549
2015-07-17,1.113,6.4054
2015-07-20,1.135,1.9766
2015-07-21,1.15,1.3216
2015-07-22,1.16,0.8696
2015-07-23,1.2,3.4483
2015-07-24,1.178,-1.8333
2015-07-27,1.076,-8.6587
2015-07-28,1.05,-2.4164
2015-07-29,1.11,5.7143
2015-07-30,1.075,-3.1532
2015-07-31,1.063,-1.1163
2015-08-03,1.033,-2.8222
2015-08-04,1.098,6.2924
2015-08-05,1.087,-1.0018
2015-08-06,1.084,-0.276
2015-08-07,1.118,3.1365
2015-08-10,1.174,5.0089
2015-08-11,1.182,0.6814
2015-08-12,1.167,-1.269
2015-08-13,1.199,2.7421
2015-08-14,1.207,0.6672
2015-08-17,1.233,2.1541
2015-08-18,1.139,-7.6237
2015-08-19,1.171,2.8095
2015-08-20,1.136,-2.9889
2015-08-21,1.07,-5.8099
2015-08-24,0.979,-8.5047
2015-08-25,0.898,-8.2737
2015-08-26,0.871,-3.0067
2015-08-27,0.91,4.4776
2015-08-28,0.97,6.5934
2015-08-31,0.938,-3.299
2015-09-01,0.884,-5.7569
2015-09-02,0.879,-0.5656
2015-09-07,0.879,0.0
2015-09-08,0.92,4.6644
2015-09-09,0.95,3.2609
2015-09-10,0.931,-2.0
2015-09-11,0.938,0.7519
2015-09-14,0.876,-6.6098
2015-09-15,0.824,-5.9361
2015-09-16,0.889,7.8883
2015-09-17,0.874,-1.6873
2015-09-18,0.885,1.2586
2015-09-21,0.917,3.6158
2015-09-22,0.923,0.6543
2015-09-23,0.907,-1.7335
2015-09-24,0.92,1.4333
2015-09-25,0.889,-3.3696
2015-09-28,0.908,2.1372
2015-09-29,0.892,-1.7621
2015-09-30,0.897,0.5605
2015-10-08,0.934,4.1249
2015-10-09,0.95,1.7131
2015-10-12,0.99,4.2105
2015-10-13,1.002,1.2121
2015-10-14,0.989,-1.2974
2015-10-15,1.02,3.1345
2015-10-16,1.034,1.3725
2015-10-19,1.031,-0.2901
2015-10-20,1.051,1.9399
2015-10-21,0.986,-6.1846
2015-10-22,1.022,3.6511
2015-10-23,1.051,2.8376
2015-10-26,1.062,1.0466
2015-10-27,1.066,0.3766
2015-10-28,1.045,-1.97
2015-10-29,1.054,0.8612
2015-10-30,1.053,-0.0949
2015-11-02,1.036,-1.6144
2015-11-03,1.034,-0.1931
2015-11-04,1.082,4.6422
2015-11-05,1.084,0.1848
2015-11-06,1.108,2.214
