净值日期,单位净值,日增长率
2015-11-03,1.0,0.0
2015-11-06,1.019,0.0
2015-11-13,1.063,0.0
2015-11-20,1.101,0.0
2015-11-27,1.087,0.0
2015-12-02,1.088,0.0
2015-12-03,1.105,1.5625
2015-12-04,1.104,-0.0905
2015-12-07,1.11,0.5435
2015-12-08,1.103,-0.6306
2015-12-09,1.112,0.816
2015-12-10,1.108,-0.3597
2015-12-11,1.105,-0.2708
2015-12-14,1.103,-0.181
2015-12-15,1.108,0.4533
2015-12-16,1.108,0.0
2015-12-17,1.115,0.6318
2015-12-18,1.121,0.5381
2015-12-21,1.131,0.8921
2015-12-22,1.057,0.5305
2015-12-23,1.053,-0.3784
2015-12-24,1.051,-0.1899
2015-12-25,1.058,0.666
2015-12-28,1.04,-1.7013
2015-12-29,1.046,0.5769
2015-12-30,1.052,0.5736
2015-12-31,1.053,0.0951
2016-01-04,1.001,-4.9383
2016-01-05,0.997,-0.3996
2016-01-06,1.021,2.4072
2016-01-07,0.943,-7.6396
2016-01-08,0.977,3.6055
2016-01-11,0.926,-5.2201
2016-01-12,0.914,-1.2959
2016-01-13,0.895,-2.0788
2016-01-14,0.924,3.2402
2016-01-15,0.892,-3.4632
2016-01-18,0.909,1.9058
2016-01-19,0.938,3.1903
2016-01-20,0.946,0.8529
2016-01-21,0.917,-3.0655
2016-01-22,0.93,1.4177
2016-01-25,0.934,0.4301
2016-01-26,0.888,-4.9251
2016-01-27,0.89,0.2252
2016-01-28,0.864,-2.9213
2016-01-29,0.879,1.7361
2016-02-01,0.875,-0.4551
2016-02-02,0.906,3.5429
2016-02-03,0.918,1.3245
2016-02-04,0.936,1.9608
2016-02-05,0.919,-1.8162
2016-02-15,0.926,0.7617
2016-02-16,0.96,3.6717
2016-02-17,0.97,1.0417
2016-02-18,0.964,-0.6186
2016-02-19,0.969,0.5187
2016-02-22,0.989,2.064
2016-02-23,0.984,-0.5056
2016-02-24,0.977,-0.7114
2016-02-25,0.912,-6.653
2016-02-26,0.911,-0.1096
2016-02-29,0.874,-4.0615
2016-03-01,0.888,1.6018
2016-03-02,0.919,3.491
2016-03-03,0.912,-0.7617
2016-03-04,0.892,-2.193
2016-03-07,0.898,0.6726
2016-03-08,0.903,0.5568
2016-03-09,0.887,-1.7719
2016-03-10,0.882,-0.5637
2016-03-11,0.881,-0.1134
2016-03-14,0.893,1.3621
2016-03-15,0.895,0.224
2016-03-16,0.892,-0.3352
2016-03-17,0.926,3.8117
2016-03-18,0.961,3.7797
2016-03-21,0.978,1.769
2016-03-22,0.975,-0.3067
2016-03-23,0.987,1.2308
2016-03-24,0.975,-1.2158
2016-03-25,0.977,0.2051
2016-03-28,0.98,0.3071
2016-03-29,0.963,-1.7347
2016-03-30,0.997,3.5306
2016-03-31,1.003,0.6018
2016-04-01,1.002,-0.0997
2016-04-05,1.033,3.0938
2016-04-06,1.039,0.5808
2016-04-07,1.026,-1.2512
2016-04-08,1.026,0.0
2016-04-11,1.051,2.4366
2016-04-12,1.047,-0.3806
2016-04-13,1.06,1.2416
2016-04-14,1.067,0.6604
2016-04-15,1.065,-0.1874
2016-04-18,1.054,-1.0329
2016-04-19,1.06,0.5693
2016-04-20,1.026,-3.2075
2016-04-21,1.016,-0.9747
2016-04-22,1.016,0.0
2016-04-25,1.021,0.4921
2016-04-26,1.03,0.8815
2016-04-27,1.02,-0.9709
2016-04-28,1.01,-0.9804
2016-04-29,1.014,0.396
2016-05-03,1.044,2.9586
2016-05-04,1.05,0.5747
2016-05-05,1.056,0.5714
2016-05-06,1.024,-3.0303
2016-05-09,0.99,-3.3203
2016-05-10,0.979,-1.1111
2016-05-11,0.985,0.6129
