净值日期,单位净值,日增长率
2017-05-17,1.0,0.0
2017-05-19,1.0001,0.0
2017-05-25,1.0003,0.0
2017-05-26,1.0004,0.01
2017-05-31,1.0111,1.0696
2017-06-01,1.0113,0.0198
2017-06-02,1.0145,0.3164
2017-06-05,1.017,0.2464
2017-06-06,1.0205,0.3441
2017-06-07,1.0387,1.7834
2017-06-08,1.0391,0.0385
2017-06-09,1.0412,0.2021
2017-06-12,1.0316,-0.922
2017-06-13,1.0436,1.1632
2017-06-14,1.0388,-0.4599
2017-06-15,1.0478,0.8664
2017-06-16,1.0457,-0.2004
2017-06-19,1.0538,0.7746
2017-06-20,1.0555,0.1613
2017-06-21,1.0586,0.2937
2017-06-22,1.045,-1.2847
2017-06-23,1.0501,0.488
2017-06-26,1.0684,1.7427
2017-06-27,1.0668,-0.1498
2017-06-28,1.0637,-0.2906
2017-06-29,1.0723,0.8085
2017-06-30,1.0742,0.1772
2017-07-03,1.0834,0.8565
2017-07-04,1.0775,-0.5446
2017-07-05,1.0852,0.7146
2017-07-06,1.0855,0.0276
2017-07-07,1.0903,0.4422
2017-07-10,1.0915,0.1101
2017-07-11,1.0792,-1.1269
2017-07-12,1.0805,0.1205
2017-07-13,1.0846,0.3795
2017-07-14,1.0848,0.0184
2017-07-17,1.0414,-4.0007
2017-07-18,1.0558,1.3828
2017-07-19,1.0796,2.2542
2017-07-20,1.0856,0.5558
2017-07-21,1.0953,0.8935
2017-07-24,1.107,1.0682
2017-07-25,1.1043,-0.2439
2017-07-26,1.1064,0.1902
2017-07-27,1.1146,0.7411
2017-07-28,1.1175,0.2602
2017-07-31,1.1338,1.4586
2017-08-01,1.1291,-0.4145
2017-08-02,1.1227,-0.5668
2017-08-03,1.1269,0.3741
2017-08-04,1.1222,-0.4171
2017-08-07,1.1358,1.2119
2017-08-08,1.1353,-0.044
2017-08-09,1.1411,0.5109
2017-08-10,1.1308,-0.9026
2017-08-11,1.106,-2.1931
2017-08-14,1.1267,1.8716
2017-08-15,1.1291,0.213
2017-08-16,1.1316,0.2214
2017-08-17,1.1393,0.6805
2017-08-18,1.1354,-0.3423
2017-08-21,1.1434,0.7046
2017-08-22,1.1363,-0.621
2017-08-23,1.1279,-0.7392
2017-08-24,1.1228,-0.4522
2017-08-25,1.1342,1.0153
2017-08-28,1.1465,1.0845
2017-08-29,1.1453,-0.1047
2017-08-30,1.1492,0.3405
2017-08-31,1.1529,0.322
2017-09-01,1.1606,0.6679
2017-09-04,1.1676,0.6031
2017-09-05,1.17,0.2055
2017-09-06,1.1752,0.4444
2017-09-07,1.1682,-0.5956
2017-09-08,1.172,0.3253
2017-09-11,1.183,0.9386
2017-09-12,1.1817,-0.1099
2017-09-13,1.1873,0.4739
2017-09-14,1.1853,-0.1684
2017-09-15,1.1828,-0.2109
2017-09-18,1.1883,0.465
2017-09-19,1.1854,-0.244
2017-09-20,1.1952,0.8267
2017-09-21,1.1836,-0.9705
2017-09-22,1.1778,-0.49
2017-09-25,1.1636,-1.2056
2017-09-26,1.165,0.1203
2017-09-27,1.1731,0.6953
2017-09-28,1.1688,-0.3666
2017-09-29,1.1783,0.8128
2017-10-09,1.1901,1.0014
2017-10-10,1.1972,0.5966
2017-10-11,1.1935,-0.3091
2017-10-12,1.1921,-0.1173
2017-10-13,1.1976,0.4614
2017-10-16,1.1797,-1.4947
2017-10-17,1.1823,0.2204
2017-10-18,1.1758,-0.5498
2017-10-19,1.1677,-0.6889
2017-10-20,1.179,0.9677
2017-10-23,1.1878,0.7464
2017-10-24,1.1847,-0.261
2017-10-25,1.1938,0.7681
2017-10-26,1.1971,0.2764
2017-10-27,1.1882,-0.7435
2017-10-30,1.1678,-1.7169
2017-10-31,1.1747,0.5909
2017-11-01,1.1705,-0.3575
2017-11-02,1.1568,-1.1704
2017-11-03,1.1458,-0.9509
2017-11-06,1.1594,1.1869
2017-11-07,1.166,0.5693
2017-11-08,1.1657,-0.0257
2017-11-09,1.1773,0.9951
2017-11-10,1.1833,0.5096
2017-11-13,1.1919,0.7268
2017-11-14,1.1818,-0.8474
2017-11-15,1.1699,-1.0069
2017-11-16,1.1739,0.3419
2017-11-17,1.1401,-2.8793
2017-11-20,1.1527,1.1052
2017-11-21,1.1561,0.295
2017-11-22,1.1526,-0.3027
2017-11-23,1.125,-2.3946
2017-11-24,1.1249,-0.0089
2017-11-27,1.1109,-1.2446
2017-11-28,1.1302,1.7373
2017-11-29,1.1337,0.3097
2017-11-30,1.1243,-0.8291
2017-12-01,1.1317,0.6582
2017-12-04,1.125,-0.592
2017-12-05,1.1,-2.2222
2017-12-06,1.1051,0.4636
2017-12-07,1.0973,-0.7058
2017-12-08,1.1113,1.2759
2017-12-11,1.1261,1.3318
2017-12-12,1.1193,-0.6039
2017-12-13,1.1265,0.6433
2017-12-14,1.1255,-0.0888
2017-12-15,1.1132,-1.0928
2017-12-18,1.1067,-0.5839
2017-12-19,1.1141,0.6687
2017-12-20,1.1044,-0.8707
2017-12-21,1.1114,0.6338
2017-12-22,1.1117,0.027
2017-12-25,1.1028,-0.8006
2017-12-26,1.108,0.4715
2017-12-27,1.1001,-0.713
2017-12-28,1.1057,0.509
2017-12-29,1.1137,0.7235
2017-12-31,1.1133,0.0
2018-01-02,1.13,1.4636
2018-01-03,1.1396,0.8496
2018-01-04,1.1451,0.4826
2018-01-05,1.1421,-0.262
2018-01-08,1.1481,0.5253
2018-01-09,1.1475,-0.0523
2018-01-10,1.1394,-0.7059
2018-01-11,1.1424,0.2633
2018-01-12,1.136,-0.5602
2018-01-15,1.1111,-2.1919
2018-01-16,1.1177,0.594
2018-01-17,1.1091,-0.7694
2018-01-18,1.1138,0.4238
2018-01-19,1.1126,-0.1077
2018-01-22,1.1267,1.2673
2018-01-23,1.1278,0.0976
2018-01-24,1.1344,0.5852
2018-01-25,1.1348,0.0353
2018-01-26,1.1363,0.1322
2018-01-29,1.1258,-0.9241
2018-01-30,1.1248,-0.0888
2018-01-31,1.1056,-1.707
2018-02-01,1.0729,-2.9577
2018-02-02,1.0798,0.6431
2018-02-05,1.0823,0.2315
2018-02-06,1.0314,-4.7029
2018-02-07,1.0323,0.0873
2018-02-08,1.0418,0.9203
2018-02-09,1.0029,-3.7339
2018-02-12,1.0286,2.5626
2018-02-13,1.0348,0.6028
2018-02-14,1.0387,0.3769
2018-02-22,1.0559,1.6559
2018-02-23,1.0589,0.2841
2018-02-26,1.0811,2.0965
2018-02-27,1.0785,-0.2405
2018-02-28,1.0809,0.2225
2018-03-01,1.0937,1.1842
2018-03-02,1.087,-0.6126
2018-03-05,1.0869,-0.0092
2018-03-06,1.101,1.2973
2018-03-07,1.0903,-0.9718
2018-03-08,1.0996,0.853
2018-03-09,1.1153,1.4278
2018-03-12,1.1315,1.4525
2018-03-13,1.1256,-0.5214
2018-03-14,1.1152,-0.924
2018-03-15,1.1136,-0.1435
2018-03-16,1.1054,-0.7364
2018-03-19,1.1048,-0.0543
2018-03-20,1.1084,0.3259
2018-03-21,1.0982,-0.9202
2018-03-22,1.0928,-0.4917
2018-03-23,1.0367,-5.1336
2018-03-26,1.0561,1.8713
2018-03-27,1.0788,2.1494
2018-03-28,1.07,-0.8157
2018-03-29,1.0795,0.8879
2018-03-30,1.0926,1.2135
2018-04-02,1.0925,-0.0092
2018-04-03,1.0811,-1.0435
2018-04-04,1.0741,-0.6475
2018-04-09,1.0738,-0.0279
2018-04-10,1.0813,0.6985
2018-04-11,1.0833,0.185
2018-04-12,1.0765,-0.6277
2018-04-13,1.0735,-0.2787
2018-04-16,1.0637,-0.9129
2018-04-17,1.0436,-1.8896
2018-04-18,1.0545,1.0445
2018-04-19,1.0617,0.6828
2018-04-20,1.0375,-2.2794
2018-04-23,1.0284,-0.8771
2018-04-24,1.0507,2.1684
2018-04-25,1.052,0.1237
2018-04-26,1.0308,-2.0152
2018-04-27,1.0349,0.3977
2018-05-02,1.0301,-0.4638
2018-05-03,1.041,1.0581
2018-05-04,1.0387,-0.2209
2018-05-07,1.0559,1.6559
2018-05-08,1.062,0.5777
2018-05-09,1.0586,-0.3202
2018-05-10,1.0626,0.3779
2018-05-11,1.0563,-0.5929
2018-05-14,1.0507,-0.5302
2018-05-15,1.0599,0.8756
2018-05-16,1.0573,-0.2453
2018-05-17,1.0551,-0.2081
2018-05-18,1.0601,0.4739
2018-05-21,1.0754,1.4433
2018-05-22,1.0777,0.2139
2018-05-23,1.0642,-1.2527
2018-05-24,1.0619,-0.2161
2018-05-25,1.0496,-1.1583
2018-05-28,1.0451,-0.4287
2018-05-29,1.0365,-0.8229
2018-05-30,1.0059,-2.9522
2018-05-31,1.0208,1.4813
2018-06-01,1.0125,-0.8131
2018-06-04,1.0103,-0.2173
2018-06-05,1.026,1.554
2018-06-06,1.025,-0.0975
2018-06-07,1.0208,-0.4098
2018-06-08,1.0086,-1.1951
2018-06-11,1.0025,-0.6048
2018-06-12,1.0131,1.0574
2018-06-13,1.0028,-1.0167
2018-06-14,0.9993,-0.349
2018-06-15,0.9845,-1.481
2018-06-19,0.9241,-6.1351
2018-06-20,0.9345,1.1254
2018-06-21,0.9201,-1.5409
2018-06-22,0.9353,1.652
2018-06-25,0.9284,-0.7377
2018-06-26,0.9318,0.3662
2018-06-27,0.9212,-1.1376
2018-06-28,0.9117,-1.0313
2018-06-29,0.9366,2.7312
2018-06-30,0.9358,0.0
2018-07-02,0.9195,-1.8258
2018-07-03,0.9289,1.0223
2018-07-04,0.9147,-1.5287
2018-07-05,0.8905,-2.6457
2018-07-06,0.8937,0.3593
2018-07-09,0.9176,2.6743
2018-07-10,0.9253,0.8391
2018-07-11,0.9056,-2.129
2018-07-12,0.9289,2.5729
2018-07-13,0.9342,0.5706
2018-07-16,0.9339,-0.0321
2018-07-17,0.9318,-0.2249
2018-07-18,0.9262,-0.601
2018-07-19,0.9222,-0.4319
2018-07-20,0.9299,0.835
2018-07-23,0.9374,0.8065
2018-07-24,0.9526,1.6215
2018-07-25,0.9544,0.189
2018-07-26,0.9463,-0.8487
2018-07-27,0.9432,-0.3276
2018-07-30,0.9336,-1.0178
2018-07-31,0.9322,-0.15
2018-08-01,0.9159,-1.7486
2018-08-02,0.8982,-1.9325
2018-08-03,0.8861,-1.3471
2018-08-06,0.8688,-1.9524
2018-08-07,0.8913,2.5898
2018-08-08,0.8795,-1.3239
2018-08-09,0.8986,2.1717
2018-08-10,0.9029,0.4785
2018-08-13,0.9049,0.2215
2018-08-14,0.9029,-0.221
2018-08-15,0.885,-1.9825
2018-08-16,0.878,-0.791
2018-08-17,0.864,-1.5945
2018-08-20,0.8687,0.544
2018-08-21,0.8784,1.1166
2018-08-22,0.8687,-1.1043
2018-08-23,0.8727,0.4605
2018-08-24,0.8708,-0.2177
2018-08-27,0.8886,2.0441
2018-08-28,0.8893,0.0788
2018-08-29,0.8856,-0.4161
2018-08-30,0.875,-1.1969
2018-08-31,0.8687,-0.72
2018-09-03,0.8708,0.2417
2018-09-04,0.8784,0.8728
2018-09-05,0.8663,-1.3775
2018-09-06,0.862,-0.4964
2018-09-07,0.8629,0.1044
2018-09-10,0.8502,-1.4718
2018-09-11,0.8481,-0.247
2018-09-12,0.8473,-0.0943
2018-09-13,0.8541,0.8025
2018-09-14,0.8493,-0.562
2018-09-17,0.8374,-1.4012
2018-09-18,0.8495,1.4449
2018-09-19,0.856,0.7652
2018-09-20,0.8561,0.0117
2018-09-21,0.8688,1.4835
2018-09-25,0.866,-0.3223
2018-09-26,0.8697,0.4273
2018-09-27,0.86,-1.1153
2018-09-28,0.8677,0.8953
2018-10-08,0.8415,-3.0195
2018-10-09,0.8407,-0.0951
2018-10-10,0.8413,0.0714
2018-10-11,0.7873,-6.4186
2018-10-12,0.7854,-0.2413
2018-10-15,0.7717,-1.7443
2018-10-16,0.757,-1.9049
2018-10-17,0.7635,0.8587
2018-10-18,0.7456,-2.3445
2018-10-19,0.7633,2.3739
2018-10-22,0.7959,4.2709
2018-10-23,0.781,-1.8721
2018-10-24,0.7804,-0.0768
2018-10-25,0.7791,-0.1666
2018-10-26,0.7787,-0.0513
2018-10-29,0.7675,-1.4383
2018-10-30,0.7748,0.9511
2018-10-31,0.7868,1.5488
2018-11-01,0.7889,0.2669
2018-11-02,0.8105,2.738
2018-11-05,0.8094,-0.1357
2018-11-06,0.8085,-0.1112
2018-11-07,0.8037,-0.5937
2018-11-08,0.798,-0.7092
2018-11-09,0.7976,-0.0501
2018-11-12,0.8136,2.006
2018-11-13,0.8253,1.4381
2018-11-14,0.822,-0.3999
2018-11-15,0.8343,1.4964
2018-11-16,0.8409,0.7911
2018-11-19,0.8434,0.2973
2018-11-20,0.82,-2.7745
2018-11-21,0.8239,0.4756
2018-11-22,0.8241,0.0243
2018-11-23,0.7984,-3.1186
2018-11-26,0.7964,-0.2505
2018-11-27,0.7992,0.3516
2018-11-28,0.8103,1.3889
2018-11-29,0.796,-1.7648
2018-11-30,0.7994,0.4271
