净值日期,单位净值,日增长率
2017-02-27,0.8449,0.0
2017-02-28,0.8479,0.3551
2017-03-01,0.85,0.2477
2017-03-02,0.8461,-0.4588
2017-03-03,0.8484,0.2718
2017-03-06,0.8581,1.1433
2017-03-07,0.8605,0.2797
2017-03-08,0.8565,-0.4648
2017-03-09,0.8505,-0.7005
2017-03-10,0.8529,0.2822
2017-03-13,0.8614,0.9966
2017-03-14,0.8593,-0.2438
2017-03-15,0.8603,0.1164
2017-03-16,0.8667,0.7439
2017-03-17,0.8584,-0.9577
2017-03-20,0.8598,0.1631
2017-03-21,0.8641,0.5001
2017-03-22,0.8616,-0.2893
2017-03-23,0.864,0.2786
2017-03-24,0.869,0.5787
2017-03-27,0.8641,-0.5639
2017-03-28,0.8628,-0.1504
2017-03-29,0.8596,-0.3709
2017-03-30,0.8462,-1.5589
2017-03-31,0.8525,0.7445
2017-04-05,0.8678,1.7947
2017-04-06,0.8701,0.265
2017-04-07,0.8712,0.1264
2017-04-10,0.8661,-0.5854
2017-04-11,0.8702,0.4734
2017-04-12,0.8649,-0.6091
2017-04-13,0.8701,0.6012
2017-04-14,0.8597,-1.1953
2017-04-17,0.8543,-0.6281
2017-04-18,0.8513,-0.3512
2017-04-19,0.8469,-0.5169
2017-04-20,0.8478,0.1063
2017-04-21,0.8444,-0.401
2017-04-24,0.8271,-2.0488
2017-04-25,0.8328,0.6892
2017-04-26,0.8363,0.4203
2017-04-27,0.8383,0.2391
2017-04-28,0.8387,0.0477
2017-05-02,0.8378,-0.1073
2017-05-03,0.8347,-0.37
2017-05-04,0.8319,-0.3354
2017-05-05,0.8224,-1.142
2017-05-08,0.8074,-1.8239
2017-05-09,0.8115,0.5078
2017-05-10,0.8022,-1.146
2017-05-11,0.8039,0.2119
2017-05-12,0.8052,0.1617
2017-05-15,0.8097,0.5589
2017-05-16,0.8256,1.9637
2017-05-17,0.8243,-0.1575
2017-05-18,0.82,-0.5217
2017-05-19,0.8198,-0.0244
2017-05-22,0.8142,-0.6831
2017-05-23,0.8036,-1.3019
2017-05-24,0.8076,0.4978
2017-05-25,0.8139,0.7801
2017-05-26,0.8119,-0.2457
2017-05-31,0.8123,0.0493
2017-06-01,0.8019,-1.2803
2017-06-02,0.807,0.636
2017-06-05,0.8108,0.4709
2017-06-06,0.8165,0.703
2017-06-07,0.8319,1.8861
2017-06-08,0.8351,0.3847
2017-06-09,0.8377,0.3113
2017-06-12,0.8333,-0.5252
2017-06-13,0.8414,0.972
2017-06-14,0.8358,-0.6656
2017-06-15,0.8413,0.6581
2017-06-16,0.8395,-0.214
2017-06-19,0.8452,0.679
2017-06-20,0.8473,0.2485
2017-06-21,0.8535,0.7317
2017-06-22,0.8456,-0.9256
2017-06-23,0.8536,0.9461
2017-06-26,0.8669,1.5581
2017-06-27,0.8668,-0.0115
2017-06-28,0.8602,-0.7614
2017-06-29,0.8651,0.5696
2017-06-30,0.8665,0.1618
2017-07-03,0.8665,0.0
2017-07-04,0.8618,-0.5424
2017-07-05,0.8698,0.9283
2017-07-06,0.8698,0.0
2017-07-07,0.8701,0.0345
2017-07-10,0.8655,-0.5287
2017-07-11,0.8627,-0.3235
2017-07-12,0.8616,-0.1275
2017-07-13,0.8628,0.1393
2017-07-14,0.86,-0.3245
2017-07-17,0.8307,-3.407
2017-07-18,0.8346,0.4695
2017-07-19,0.8496,1.7973
2017-07-20,0.8552,0.6591
2017-07-21,0.8553,0.0117
2017-07-24,0.8583,0.3508
2017-07-25,0.8544,-0.4544
2017-07-26,0.85,-0.515
2017-07-27,0.8577,0.9059
2017-07-28,0.8611,0.3964
2017-07-31,0.8664,0.6155
2017-08-01,0.8681,0.1962
2017-08-02,0.8636,-0.5184
2017-08-03,0.861,-0.3011
2017-08-04,0.8552,-0.6736
2017-08-07,0.8622,0.8185
2017-08-08,0.8659,0.4291
2017-08-09,0.8697,0.4388
2017-08-10,0.8647,-0.5749
2017-08-11,0.8498,-1.7231
2017-08-14,0.8677,2.1064
2017-08-15,0.8708,0.3573
2017-08-16,0.874,0.3675
2017-08-17,0.8781,0.4691
2017-08-18,0.8751,-0.3416
2017-08-21,0.8809,0.6628
2017-08-22,0.8782,-0.3065
2017-08-23,0.8754,-0.3188
2017-08-24,0.8702,-0.594
2017-08-25,0.8786,0.9653
2017-08-28,0.8904,1.343
