净值日期,单位净值,日增长率
2015-05-15,1.0,0.0
2015-05-22,1.031,0.0
2015-05-29,1.015,0.0
2015-06-05,1.099,0.0
2015-06-12,1.135,0.0
2015-06-19,0.979,0.0
2015-06-23,0.999,2.0429
2015-06-24,1.026,2.7027
2015-06-25,0.995,-3.0214
2015-06-26,0.918,-7.7387
2015-06-29,0.863,-5.9913
2015-06-30,0.897,3.9397
2015-07-01,0.849,-5.3512
2015-07-02,0.792,-6.7138
2015-07-03,0.735,-7.197
2015-07-06,0.706,-3.9456
2015-07-07,0.656,-7.0822
2015-07-08,0.623,-5.0305
2015-07-09,0.642,3.0498
2015-07-10,0.679,5.7632
2015-07-13,0.736,8.3947
2015-07-14,0.753,2.3098
2015-07-15,0.703,-6.6401
2015-07-16,0.712,1.2802
2015-07-17,0.758,6.4607
2015-07-20,0.789,4.0897
2015-07-21,0.806,2.1546
2015-07-22,0.814,0.9926
2015-07-23,0.846,3.9312
2015-07-24,0.841,-0.591
2015-07-27,0.786,-6.5398
2015-07-28,0.771,-1.9084
2015-07-29,0.811,5.1881
2015-07-30,0.796,-1.8496
2015-07-31,0.776,-2.5126
2015-08-03,0.738,-4.8969
2015-08-04,0.782,5.9621
2015-08-05,0.778,-0.5115
2015-08-06,0.777,-0.1285
2015-08-07,0.804,3.4749
2015-08-10,0.85,5.7214
2015-08-11,0.856,0.7059
2015-08-12,0.839,-1.986
2015-08-13,0.861,2.6222
2015-08-14,0.865,0.4646
2015-08-17,0.876,1.2717
2015-08-18,0.814,-7.0776
2015-08-19,0.834,2.457
2015-08-20,0.804,-3.5971
2015-08-21,0.75,-6.7164
2015-08-24,0.688,-8.2667
2015-08-25,0.632,-8.1395
2015-08-26,0.606,-4.1139
2015-08-27,0.638,5.2805
2015-08-28,0.684,7.21
2015-08-31,0.671,-1.9006
2015-09-01,0.624,-7.0045
2015-09-02,0.609,-2.4038
2015-09-07,0.607,-0.3284
2015-09-08,0.64,5.4366
2015-09-09,0.673,5.1563
2015-09-10,0.665,-1.1887
2015-09-11,0.667,0.3008
2015-09-14,0.621,-6.8966
2015-09-15,0.586,-5.6361
2015-09-16,0.626,6.8259
2015-09-17,0.62,-0.9585
2015-09-18,0.627,1.129
2015-09-21,0.654,4.3062
2015-09-22,0.661,1.0703
2015-09-23,0.66,-0.1513
2015-09-24,0.671,1.6667
2015-09-25,0.648,-3.4277
2015-09-28,0.659,1.6975
2015-09-29,0.652,-1.0622
2015-09-30,0.658,0.9202
2015-10-08,0.696,5.7751
2015-10-09,0.706,1.4368
2015-10-12,0.735,4.1076
2015-10-13,0.74,0.6803
2015-10-14,0.729,-1.4865
2015-10-15,0.751,3.0178
2015-10-16,0.763,1.5979
2015-10-19,0.762,-0.1311
2015-10-20,0.768,0.7874
2015-10-21,0.718,-6.5104
2015-10-22,0.738,2.7855
2015-10-23,0.755,2.3035
2015-10-26,0.769,1.8543
2015-10-27,0.769,0.0
2015-10-28,0.754,-1.9506
2015-10-29,0.761,0.9284
2015-10-30,0.764,0.3942
2015-11-02,0.762,-0.2618
2015-11-03,0.763,0.1312
2015-11-04,0.8,4.8493
2015-11-05,0.807,0.875
2015-11-06,0.833,3.2218
2015-11-09,0.842,1.0804
2015-11-10,0.857,1.7815
2015-11-11,0.87,1.5169
2015-11-12,0.872,0.2299
2015-11-13,0.858,-1.6055
2015-11-16,0.878,2.331
2015-11-17,0.881,0.3417
2015-11-18,0.866,-1.7026
2015-11-19,0.886,2.3095
2015-11-20,0.906,2.2573
2015-11-23,0.901,-0.5519
2015-11-24,0.901,0.0
