净值日期,单位净值,日增长率
2014-10-30,1.0,0.0
2014-10-31,1.0,0.0
2014-11-07,1.001,0.0
2014-11-14,1.001,0.0
2014-11-21,1.004,0.0
2014-11-24,1.021,1.6932
2014-11-25,1.04,1.8609
2014-11-26,1.044,0.3846
2014-11-27,1.052,0.7663
2014-11-28,1.06,0.7605
2014-12-01,1.053,-0.6604
2014-12-02,1.071,1.7094
2014-12-03,1.085,1.3072
2014-12-04,1.113,2.5806
2014-12-05,1.097,-1.4376
2014-12-08,1.139,3.8286
2014-12-09,1.098,-3.5996
2014-12-10,1.144,4.1894
2014-12-11,1.166,1.9231
2014-12-12,1.174,0.6861
2014-12-15,1.189,1.2777
2014-12-16,1.204,1.2616
2014-12-17,1.208,0.3322
2014-12-18,1.204,-0.3311
2014-12-19,1.195,-0.7475
2014-12-22,1.147,-4.0167
2014-12-23,1.12,-2.354
2014-12-24,1.109,-0.9821
2014-12-25,1.144,3.156
2014-12-26,1.176,2.7972
2014-12-29,1.167,-0.7653
2014-12-30,1.155,-1.0283
2014-12-31,1.173,1.5584
2015-01-05,1.182,0.7673
2015-01-06,1.181,-0.0846
2015-01-07,1.186,0.4234
2015-01-08,1.162,-2.0236
2015-01-09,1.156,-0.5164
2015-01-12,1.138,-1.5571
2015-01-13,1.154,1.406
2015-01-14,1.152,-0.1733
2015-01-15,1.171,1.6493
2015-01-16,1.184,1.1102
2015-01-19,1.127,-4.8142
2015-01-20,1.167,3.5492
2015-01-21,1.198,2.6564
2015-01-22,1.218,1.6694
2015-01-23,1.208,-0.821
2015-01-26,1.235,2.2351
2015-01-27,1.241,0.4858
2015-01-28,1.226,-1.2087
2015-01-29,1.218,-0.6525
2015-01-30,1.195,-1.8883
2015-02-02,1.183,-1.0042
2015-02-03,1.207,2.0287
2015-02-04,1.205,-0.1657
2015-02-05,1.2,-0.4149
2015-02-06,1.173,-2.25
2015-02-09,1.165,-0.682
2015-02-10,1.191,2.2318
2015-02-11,1.209,1.5113
2015-02-12,1.216,0.579
2015-02-13,1.234,1.4803
2015-02-16,1.261,2.188
2015-02-17,1.274,1.0309
2015-02-25,1.26,-1.0989
2015-02-26,1.27,0.7937
2015-02-27,1.28,0.7874
2015-03-02,1.298,1.4063
2015-03-03,1.28,-1.3867
2015-03-04,1.288,0.625
2015-03-05,1.277,-0.854
2015-03-06,1.276,-0.0783
2015-03-09,1.295,1.489
2015-03-10,1.295,0.0
2015-03-11,1.294,-0.0772
2015-03-12,1.302,0.6182
2015-03-13,1.315,0.9985
2015-03-16,1.35,2.6616
2015-03-17,1.394,3.2593
2015-03-18,1.433,2.7977
2015-03-19,1.439,0.4187
2015-03-20,1.445,0.417
2015-03-23,1.479,2.3529
2015-03-24,1.502,1.5551
2015-03-25,1.496,-0.3995
2015-03-26,1.486,-0.6684
2015-03-27,1.495,0.6057
2015-03-30,1.53,2.3411
2015-03-31,1.518,-0.7843
2015-04-01,1.546,1.8445
2015-04-02,1.572,1.6818
2015-04-03,1.6,1.7812
2015-04-07,1.64,2.5
2015-04-08,1.64,0.0
2015-04-09,1.613,-1.6463
2015-04-10,1.285,1.9839
2015-04-13,1.319,2.6459
2015-04-14,1.328,0.6823
2015-04-15,1.3,-2.1084
2015-04-16,1.312,0.9231
2015-04-17,1.344,2.439
2015-04-20,1.334,-0.744
2015-04-21,1.362,2.099
2015-04-22,1.397,2.5698
2015-04-23,1.404,0.5011
2015-04-24,1.399,-0.3561
2015-04-27,1.434,2.5018
2015-04-28,1.425,-0.6276
2015-04-29,1.439,0.9825
2015-04-30,1.444,0.3475
2015-05-04,1.469,1.7313
2015-05-05,1.409,-4.0844
2015-05-06,1.373,-2.555
2015-05-07,1.313,-4.37
2015-05-08,1.358,3.4273
2015-05-11,1.416,4.271
2015-05-12,1.444,1.9774
2015-05-13,1.444,0.0
2015-05-14,1.441,-0.2078
2015-05-15,1.429,-0.8328
2015-05-18,1.441,0.8397
2015-05-19,1.466,1.7349
2015-05-20,1.492,1.7735
2015-05-21,1.541,3.2842
2015-05-22,1.568,1.7521
2015-05-25,1.609,2.6148
2015-05-26,1.667,3.6047
2015-05-27,1.695,1.6797
2015-05-28,1.584,-6.5487
2015-05-29,1.593,0.5682
2015-06-01,1.674,5.0847
2015-06-02,1.751,4.5998
2015-06-03,1.766,0.8567
2015-06-04,1.764,-0.1133
2015-06-05,1.805,2.3243
2015-06-08,1.788,-0.9418
2015-06-09,1.788,0.0
2015-06-10,1.814,1.4541
2015-06-11,1.842,1.5436
2015-06-12,1.868,1.4115
2015-06-15,1.847,-1.1242
2015-06-16,1.769,-4.2231
2015-06-17,1.803,1.922
2015-06-18,1.732,-3.9379
2015-06-19,1.606,-7.2748
2015-06-23,1.61,0.2491
2015-06-24,1.666,3.4783
2015-06-25,1.61,-3.3613
2015-06-26,1.467,-8.882
2015-06-29,1.35,-7.9755
2015-06-30,1.405,4.0741
2015-07-01,1.317,-6.2633
2015-07-02,1.212,-7.9727
2015-07-03,1.107,-8.6634
2015-07-06,1.067,-3.6134
2015-07-07,0.986,-7.5914
2015-07-08,0.923,-6.3895
2015-07-09,0.944,2.2752
2015-07-10,0.972,2.9661
2015-07-13,1.019,4.8354
2015-07-14,1.03,1.0795
2015-07-15,0.988,-4.0777
2015-07-16,1.001,1.3158
2015-07-17,1.061,5.994
2015-07-20,1.091,2.8275
2015-07-21,1.116,2.2915
2015-07-22,1.139,2.0609
2015-07-23,1.185,4.0386
2015-07-24,1.174,-0.9283
2015-07-27,1.08,-8.0068
2015-07-28,1.036,-4.0741
2015-07-29,1.104,6.5637
2015-07-30,1.082,-1.9928
2015-07-31,1.06,-2.0333
2015-08-03,1.009,-4.8113
2015-08-04,1.078,6.8385
2015-08-05,1.072,-0.5566
2015-08-06,1.064,-0.7463
2015-08-07,1.1,3.3835
2015-08-10,1.16,5.4545
2015-08-11,1.173,1.1207
2015-08-12,1.161,-1.023
2015-08-13,1.196,3.0146
2015-08-14,1.209,1.087
2015-08-17,1.241,2.6468
2015-08-18,1.143,-7.8969
2015-08-19,1.176,2.8871
2015-08-20,1.129,-3.9966
2015-08-21,1.061,-6.023
2015-08-24,0.971,-8.4826
2015-08-25,0.882,-9.1658
2015-08-26,0.827,-6.2358
2015-08-27,0.857,3.6276
2015-08-28,0.919,7.2345
2015-08-31,0.879,-4.3526
2015-09-01,0.818,-6.9397
2015-09-02,0.777,-5.0122
2015-09-07,0.787,1.287
2015-09-08,0.829,5.3367
2015-09-09,0.869,4.8251
2015-09-10,0.853,-1.8412
2015-09-11,0.869,1.8757
2015-09-14,0.799,-8.0552
2015-09-15,0.743,-7.0088
2015-09-16,0.805,8.3445
2015-09-17,0.792,-1.6149
2015-09-18,0.81,2.2727
2015-09-21,0.848,4.6914
2015-09-22,0.855,0.8255
2015-09-23,0.848,-0.8187
2015-09-24,0.858,1.1792
2015-09-25,0.819,-4.5455
2015-09-28,0.844,3.0525
2015-09-29,0.828,-1.8957
2015-09-30,0.829,0.1208
2015-10-08,0.868,4.7045
2015-10-09,0.881,1.4977
2015-10-12,0.924,4.8808
2015-10-13,0.937,1.4069
2015-10-14,0.921,-1.7076
2015-10-15,0.952,3.3659
2015-10-16,0.97,1.8908
2015-10-19,0.965,-0.5155
2015-10-20,0.99,2.5907
2015-10-21,0.921,-6.9697
2015-10-22,0.964,4.6688
2015-10-23,0.995,3.2158
2015-10-26,1.01,1.5075
2015-10-27,1.022,1.1881
2015-10-28,0.996,-2.544
2015-10-29,1.008,1.2048
2015-10-30,1.009,0.0992
2015-11-02,0.978,-3.0723
2015-11-03,0.975,-0.3067
2015-11-04,1.03,5.641
2015-11-05,1.033,0.2913
2015-11-06,1.065,3.0978
2015-11-09,1.088,2.1596
2015-11-10,1.098,0.9191
2015-11-11,1.124,2.3679
2015-11-12,1.126,0.1779
2015-11-13,1.105,-1.865
2015-11-16,1.132,2.4434
2015-11-17,1.117,-1.3251
2015-11-18,1.09,-2.4172
2015-11-19,1.129,3.578
2015-11-20,1.154,2.2143
2015-11-23,1.145,-0.7799
2015-11-24,1.159,1.2227
2015-11-25,1.19,2.6747
2015-11-26,1.178,-1.0084
2015-11-27,1.097,-6.8761
2015-11-30,1.104,0.6381
2015-12-01,1.1,-0.3623
2015-12-02,1.077,-2.0909
2015-12-03,1.114,3.4355
2015-12-04,1.111,-0.2693
2015-12-07,1.126,1.3501
2015-12-08,1.106,-1.7762
2015-12-09,1.098,-0.7233
2015-12-10,1.103,0.4554
2015-12-11,1.093,-0.9066
2015-12-14,1.113,1.8298
2015-12-15,1.133,1.7969
2015-12-16,1.144,0.9709
2015-12-17,1.176,2.7972
2015-12-18,1.167,-0.7653
2015-12-21,1.174,0.5998
2015-12-22,1.182,0.6814
2015-12-23,1.163,-1.6074
2015-12-24,1.159,-0.3439
