净值日期,单位净值,日增长率
2013-06-04,1.0,0.0
2013-06-07,1.0,0.0
2013-06-14,1.001,0.1
2013-06-21,1.002,0.0999
2013-06-28,1.003,0.0998
2013-06-30,1.003,0.0
2013-07-05,1.003,0.0
2013-07-08,1.004,0.0997
2013-07-09,1.003,-0.0996
2013-07-10,1.004,0.0997
2013-07-11,1.004,0.0
2013-07-12,1.003,-0.0996
2013-07-15,1.003,0.0
2013-07-16,1.003,0.0
2013-07-17,1.003,0.0
2013-07-18,1.002,-0.0997
2013-07-19,1.002,0.0
2013-07-22,1.001,-0.0998
2013-07-23,1.002,0.0999
2013-07-24,1.002,0.0
2013-07-25,1.002,0.0
2013-07-26,1.001,-0.0998
2013-07-29,1.001,0.0
2013-07-30,1.0,-0.0999
2013-07-31,1.001,0.1
2013-08-01,1.002,0.0999
2013-08-02,1.002,0.0
2013-08-05,1.001,-0.0998
2013-08-06,1.001,0.0
2013-08-07,1.001,0.0
2013-08-08,1.001,0.0
2013-08-09,1.001,0.0
2013-08-12,1.002,0.0999
2013-08-13,1.003,0.0998
2013-08-14,1.002,-0.0997
2013-08-15,1.002,0.0
2013-08-16,1.001,-0.0998
2013-08-19,1.002,0.0999
2013-08-20,1.001,-0.0998
2013-08-21,1.001,0.0
2013-08-22,1.0,-0.0999
2013-08-23,1.0,0.0
2013-08-26,1.002,0.2
2013-08-27,1.002,0.0
2013-08-28,1.001,-0.0998
2013-08-29,1.002,0.0999
2013-08-30,1.002,0.0
2013-09-02,1.001,-0.0998
2013-09-03,1.002,0.0999
2013-09-04,1.002,0.0
2013-09-05,1.002,0.0
2013-09-06,1.003,0.0998
2013-09-09,1.004,0.0997
2013-09-10,1.006,0.1992
2013-09-11,1.005,-0.0994
2013-09-12,1.005,0.0
2013-09-13,1.006,0.0995
2013-09-16,1.006,0.0
2013-09-17,1.005,-0.0994
2013-09-18,1.006,0.0995
2013-09-23,1.007,0.0994
2013-09-24,1.005,-0.1986
2013-09-25,1.005,0.0
2013-09-26,1.004,-0.0995
2013-09-27,1.004,0.0
2013-09-30,1.004,0.0
2013-10-08,1.005,0.0996
2013-10-09,1.005,0.0
2013-10-10,1.005,0.0
2013-10-11,1.005,0.0
2013-10-14,1.005,0.0
2013-10-15,1.005,0.0
2013-10-16,1.005,0.0
2013-10-17,1.004,-0.0995
2013-10-18,1.004,0.0
2013-10-21,1.006,0.1992
2013-10-22,1.004,-0.1988
2013-10-23,1.004,0.0
2013-10-24,1.001,-0.2988
2013-10-25,1.0,-0.0999
2013-10-28,1.0,0.0
2013-10-29,0.999,-0.1
2013-10-30,0.999,0.0
2013-10-31,0.999,0.0
2013-11-01,1.0,0.1001
2013-11-04,0.999,-0.1
2013-11-05,0.998,-0.1001
2013-11-06,0.997,-0.1002
2013-11-07,0.995,-0.2006
2013-11-08,0.994,-0.1005
2013-11-11,0.991,-0.3018
2013-11-12,0.991,0.0
2013-11-13,0.99,-0.1009
2013-11-14,0.987,-0.303
2013-11-15,0.988,0.1013
2013-11-18,0.986,-0.2024
2013-11-19,0.984,-0.2028
2013-11-20,0.987,0.3049
2013-11-21,0.987,0.0
2013-11-22,0.985,-0.2026
2013-11-25,0.985,0.0
2013-11-26,0.984,-0.1015
2013-11-27,0.982,-0.2033
2013-11-28,0.983,0.1018
2013-11-29,0.987,0.4069
2013-12-02,0.985,-0.2026
2013-12-03,0.985,0.0
2013-12-04,0.982,-0.3046
2013-12-05,0.983,0.1018
2013-12-06,0.983,0.0
2013-12-09,0.985,0.2035
2013-12-10,0.98,-0.5076
2013-12-11,0.979,-0.102
2013-12-12,0.978,-0.1021
2013-12-13,0.982,0.409
2013-12-16,0.977,-0.5092
2013-12-17,0.976,-0.1024
2013-12-18,0.976,0.0
2013-12-19,0.973,-0.3074
2013-12-20,0.972,-0.1028
2013-12-23,0.971,-0.1029
2013-12-24,0.967,-0.4119
2013-12-25,0.968,0.1034
2013-12-26,0.967,-0.1033
2013-12-27,0.966,-0.1034
2013-12-30,0.965,-0.1035
