净值日期,单位净值,日增长率
2015-06-24,1.0,0.0
2015-06-26,1.0,0.0
2015-06-30,1.0,0.0
2015-07-03,0.9412,0.0
2015-07-10,0.9521,0.0
2015-07-17,0.9668,0.0
2015-07-24,0.9771,0.0
2015-07-31,0.9299,0.0
2015-08-07,0.9559,0.0
2015-08-14,1.0011,0.0
2015-08-21,0.8775,0.0
2015-08-28,0.8187,0.0
2015-09-02,0.7989,0.0
2015-09-11,0.8167,0.0
2015-09-14,0.7911,-3.1346
2015-09-15,0.7635,-3.4888
2015-09-16,0.8017,5.0033
2015-09-17,0.7882,-1.6839
2015-09-18,0.7941,0.7485
2015-09-21,0.8109,2.1156
2015-09-22,0.8193,1.0359
2015-09-23,0.8036,-1.9163
2015-09-24,0.8106,0.8711
2015-09-25,0.7953,-1.8875
2015-09-28,0.8038,1.0688
2015-09-29,0.7914,-1.5427
2015-09-30,0.797,0.7076
2015-10-08,0.8202,2.9109
2015-10-09,0.8321,1.4509
2015-10-12,0.8596,3.3049
2015-10-13,0.8611,0.1745
2015-10-14,0.8515,-1.1149
2015-10-15,0.8707,2.2548
2015-10-16,0.8802,1.0911
2015-10-19,0.883,0.3181
2015-10-20,0.8951,1.3703
2015-10-21,0.8633,-3.5527
2015-10-22,0.8791,1.8302
2015-10-23,0.8947,1.7745
2015-10-26,0.9012,0.7265
2015-10-27,0.9026,0.1553
2015-10-28,0.8852,-1.9278
2015-10-29,0.8893,0.4632
2015-10-30,0.8905,0.1349
2015-11-02,0.8771,-1.5048
2015-11-03,0.875,-0.2394
2015-11-04,0.9166,4.7543
2015-11-05,0.9365,2.1711
2015-11-06,0.961,2.6161
2015-11-09,0.9771,1.6753
2015-11-10,0.9742,-0.2968
2015-11-11,0.9756,0.1437
2015-11-12,0.9667,-0.9123
2015-11-13,0.9578,-0.9207
2015-11-16,0.9629,0.5325
2015-11-17,0.962,-0.0935
2015-11-18,0.9559,-0.6341
2015-11-19,0.9705,1.5274
2015-11-20,0.9708,0.0309
2015-11-23,0.9651,-0.5871
2015-11-24,0.967,0.1969
2015-11-25,0.9773,1.0651
2015-11-26,0.9721,-0.5321
2015-11-27,0.9253,-4.8143
2015-11-30,0.9311,0.6268
2015-12-01,0.9353,0.4511
2015-12-02,0.9683,3.5283
2015-12-03,0.9789,1.0947
2015-12-04,0.9602,-1.9103
2015-12-07,0.963,0.2916
2015-12-08,0.951,-1.2461
2015-12-09,0.9554,0.4627
2015-12-10,0.9529,-0.2617
2015-12-11,0.9492,-0.3883
2015-12-14,0.9735,2.5601
2015-12-15,0.9703,-0.3287
2015-12-16,0.9691,-0.1237
2015-12-17,0.9902,2.1773
2015-12-18,0.9965,0.6362
2015-12-21,1.0227,2.6292
2015-12-22,1.0235,0.0782
2015-12-23,1.0239,0.0391
2015-12-24,1.0165,-0.7227
2015-12-25,1.0216,0.5017
2015-12-28,0.9927,-2.8289
2015-12-29,1.0014,0.8764
2015-12-30,1.0027,0.1298
2015-12-31,0.9937,-0.8976
2016-01-04,0.9279,-6.6217
2016-01-05,0.9265,-0.1509
2016-01-06,0.9413,1.5974
2016-01-07,0.883,-6.1936
2016-01-08,0.8947,1.325
2016-01-11,0.8491,-5.0967
2016-01-12,0.8541,0.5889
2016-01-13,0.8409,-1.5455
2016-01-14,0.8572,1.9384
2016-01-15,0.8338,-2.7298
2016-01-18,0.8386,0.5757
2016-01-19,0.8612,2.695
2016-01-20,0.8484,-1.4863
2016-01-21,0.8263,-2.6049
2016-01-22,0.8343,0.9682
2016-01-25,0.8389,0.5514
2016-01-26,0.7918,-5.6145
2016-01-27,0.788,-0.4799
2016-01-28,0.7711,-2.1447
2016-01-29,0.7943,3.0087
2016-02-01,0.7845,-1.2338
2016-02-02,0.8021,2.2435
2016-02-03,0.7998,-0.2867
2016-02-04,0.8104,1.3253
2016-02-05,0.8046,-0.7157
2016-02-15,0.7993,-0.6587
2016-02-16,0.8246,3.1653
2016-02-17,0.8312,0.8004
2016-02-18,0.8284,-0.3369
2016-02-19,0.8279,-0.0604
2016-02-22,0.8458,2.1621
2016-02-23,0.8364,-1.1114
2016-02-24,0.8397,0.3945
2016-02-25,0.7906,-5.8473
2016-02-26,0.7966,0.7589
2016-02-29,0.7774,-2.4102
2016-03-01,0.7913,1.788
2016-03-02,0.8226,3.9555
2016-03-03,0.8247,0.2553
2016-03-04,0.8333,1.0428
2016-03-07,0.8355,0.264
2016-03-08,0.8388,0.395
2016-03-09,0.8327,-0.7272
2016-03-10,0.8168,-1.9095
2016-03-11,0.8184,0.1959
2016-03-14,0.8313,1.5762
2016-03-15,0.8343,0.3609
2016-03-16,0.8409,0.7911
2016-03-17,0.85,1.0822
2016-03-18,0.8629,1.5176
2016-03-21,0.8844,2.4916
2016-03-22,0.8764,-0.9046
2016-03-23,0.8798,0.388
2016-03-24,0.8658,-1.5913
2016-03-25,0.8717,0.6815
2016-03-28,0.8635,-0.9407
2016-03-29,0.8545,-1.0423
2016-03-30,0.8775,2.6916
2016-03-31,0.8772,-0.0342
2016-04-01,0.8787,0.171
2016-04-05,0.8905,1.3429
2016-04-06,0.8885,-0.2246
2016-04-07,0.8765,-1.3506
2016-04-08,0.871,-0.6275
2016-04-11,0.8848,1.5844
2016-04-12,0.8813,-0.3956
2016-04-13,0.8926,1.2822
2016-04-14,0.8971,0.5041
2016-04-15,0.8975,0.0446
2016-04-18,0.8869,-1.1811
2016-04-19,0.8898,0.327
2016-04-20,0.8736,-1.8206
2016-04-21,0.8691,-0.5151
2016-04-22,0.874,0.5638
2016-04-25,0.8706,-0.389
2016-04-26,0.8759,0.6088
2016-04-27,0.8729,-0.3425
2016-04-28,0.8718,-0.126
2016-04-29,0.8698,-0.2294
2016-05-03,0.8846,1.7015
2016-05-04,0.8847,0.0113
2016-05-05,0.8858,0.1243
2016-05-06,0.864,-2.4611
2016-05-09,0.847,-1.9676
2016-05-10,0.8462,-0.0945
2016-05-11,0.8503,0.4845
2016-05-12,0.8531,0.3293
2016-05-13,0.8505,-0.3048
2016-05-16,0.8579,0.8701
2016-05-17,0.855,-0.338
2016-05-18,0.8474,-0.8889
2016-05-19,0.847,-0.0472
2016-05-20,0.8514,0.5195
2016-05-23,0.8563,0.5755
2016-05-24,0.8502,-0.7124
2016-05-25,0.8488,-0.1647
2016-05-26,0.8498,0.1178
2016-05-27,0.8507,0.1059
2016-05-30,0.8523,0.1881
2016-05-31,0.8793,3.1679
2016-06-01,0.8779,-0.1592
2016-06-02,0.8796,0.1936
2016-06-03,0.8863,0.7617
2016-06-06,0.8844,-0.2144
2016-06-07,0.8851,0.0791
2016-06-08,0.8824,-0.3051
2016-06-13,0.8573,-2.8445
2016-06-14,0.8606,0.3849
2016-06-15,0.874,1.5571
2016-06-16,0.87,-0.4577
2016-06-17,0.8749,0.5632
2016-06-20,0.8788,0.4458
2016-06-21,0.8752,-0.4096
2016-06-22,0.8828,0.8684
