净值日期,单位净值,日增长率
2017-01-10,1.0,0.0
2017-01-13,0.9997,0.0
2017-01-17,0.9971,0.0
2017-01-18,0.9981,0.1003
2017-01-19,0.997,-0.1102
2017-01-20,1.0012,0.4213
2017-01-23,1.0021,0.0899
2017-01-24,1.0006,-0.1497
2017-01-25,1.003,0.2399
2017-01-26,1.0122,0.9172
2017-02-03,1.0062,-0.5928
2017-02-06,1.0144,0.8149
2017-02-07,1.0124,-0.1972
2017-02-08,1.019,0.6519
2017-02-09,1.0269,0.7753
2017-02-10,1.028,0.1071
2017-02-13,1.0336,0.5447
2017-02-14,1.037,0.3289
2017-02-15,1.0237,-1.2825
2017-02-16,1.0304,0.6545
2017-02-17,1.0211,-0.9026
2017-02-20,1.0335,1.2144
2017-02-21,1.0421,0.8321
2017-02-22,1.0519,0.9404
2017-02-23,1.0538,0.1806
2017-02-24,1.0534,-0.038
2017-02-27,1.0456,-0.7405
2017-02-28,1.0485,0.2774
2017-03-01,1.0518,0.3147
2017-03-02,1.0459,-0.5609
2017-03-03,1.0511,0.4972
2017-03-06,1.0629,1.1226
2017-03-07,1.0655,0.2446
2017-03-08,1.0598,-0.535
2017-03-09,1.052,-0.736
2017-03-10,1.0574,0.5133
2017-03-13,1.0665,0.8606
2017-03-14,1.0674,0.0844
2017-03-15,1.0666,-0.0749
2017-03-16,1.0768,0.9563
2017-03-17,1.0679,-0.8265
2017-03-20,1.0689,0.0936
2017-03-21,1.0735,0.4303
2017-03-22,1.0733,-0.0186
2017-03-23,1.0747,0.1304
2017-03-24,1.082,0.6793
2017-03-27,1.0767,-0.4898
2017-03-28,1.0743,-0.2229
2017-03-29,1.0713,-0.2793
2017-03-30,1.0585,-1.1948
2017-03-31,1.0655,0.6613
2017-04-05,1.0895,2.2525
2017-04-06,1.092,0.2295
2017-04-07,1.0955,0.3205
2017-04-10,1.0944,-0.1004
2017-04-11,1.1009,0.5939
2017-04-12,1.0904,-0.9538
2017-04-13,1.0961,0.5227
2017-04-14,1.0817,-1.3137
2017-04-17,1.0718,-0.9152
2017-04-18,1.0697,-0.1959
2017-04-19,1.0596,-0.9442
2017-04-20,1.0596,0.0
2017-04-21,1.0568,-0.2643
2017-04-24,1.0356,-2.0061
2017-04-25,1.038,0.2317
2017-04-26,1.0355,-0.2408
2017-04-27,1.04,0.4346
2017-04-28,1.0474,0.7115
2017-05-02,1.0464,-0.0955
2017-05-03,1.0423,-0.3918
2017-05-04,1.0352,-0.6812
2017-05-05,1.0232,-1.1592
2017-05-08,1.0096,-1.3292
2017-05-09,1.0145,0.4853
2017-05-10,0.9966,-1.7644
2017-05-11,0.9915,-0.5117
2017-05-12,0.9898,-0.1715
2017-05-15,0.993,0.3233
2017-05-16,1.0098,1.6918
2017-05-17,1.013,0.3169
2017-05-18,1.0087,-0.4245
2017-05-19,1.0063,-0.2379
2017-05-22,0.995,-1.1229
2017-05-23,0.9759,-1.9196
2017-05-24,0.9808,0.5021
2017-05-25,0.9919,1.1317
2017-05-26,0.9881,-0.3831
2017-05-31,0.9867,-0.1417
2017-06-01,0.9669,-2.0067
2017-06-02,0.9771,1.0549
2017-06-05,0.9847,0.7778
2017-06-06,0.9913,0.6703
2017-06-07,1.011,1.9873
2017-06-08,1.0142,0.3165
2017-06-09,1.0157,0.1479
2017-06-12,1.0047,-1.083
2017-06-13,1.019,1.4233
2017-06-14,1.0152,-0.3729
2017-06-15,1.0256,1.0244
2017-06-16,1.0239,-0.1658
2017-06-19,1.0329,0.879
2017-06-20,1.0323,-0.0581
2017-06-21,1.036,0.3584
2017-06-22,1.0243,-1.1293
2017-06-23,1.0292,0.4784
2017-06-26,1.0503,2.0501
2017-06-27,1.0537,0.3237
2017-06-28,1.0518,-0.1803
2017-06-29,1.0621,0.9793
2017-06-30,1.0654,0.3107
2017-07-03,1.0768,1.07
2017-07-04,1.0692,-0.7058
2017-07-05,1.079,0.9166
2017-07-06,1.0839,0.4541
2017-07-07,1.0998,1.4669
2017-07-10,1.1074,0.691
2017-07-11,1.0923,-1.3636
2017-07-12,1.0993,0.6408
2017-07-13,1.1043,0.4548
2017-07-14,1.1021,-0.1992
2017-07-17,1.0704,-2.8763
2017-07-18,1.0906,1.8871
2017-07-19,1.1267,3.3101
2017-07-20,1.133,0.5592
2017-07-21,1.1394,0.5649
2017-07-24,1.147,0.667
2017-07-25,1.1038,-0.4534
2017-07-26,1.1119,0.7338
2017-07-27,1.1071,-0.4317
2017-07-28,1.1155,0.7587
2017-07-31,1.1423,2.4025
2017-08-01,1.1364,-0.5165
2017-08-02,1.1346,-0.1584
2017-08-03,1.1379,0.2909
2017-08-04,1.1307,-0.6327
2017-08-07,1.144,1.1763
2017-08-08,1.1408,-0.2797
2017-08-09,1.1507,0.8678
2017-08-10,1.1437,-0.6083
2017-08-11,1.1131,-2.6755
2017-08-14,1.1288,1.4105
2017-08-15,1.1348,0.5315
2017-08-16,1.1342,-0.0529
2017-08-17,1.1475,1.1726
2017-08-18,1.1483,0.0697
2017-08-21,1.1559,0.6618
2017-08-22,1.1499,-0.5191
2017-08-23,1.1363,-1.1827
2017-08-24,1.1307,-0.4928
2017-08-25,1.1444,1.2116
2017-08-28,1.1561,1.0224
2017-08-29,1.1541,-0.173
2017-08-30,1.1689,1.2824
2017-08-31,1.169,0.0086
2017-09-01,1.1776,0.7357
2017-09-04,1.1809,0.2802
2017-09-05,1.1791,-0.1524
2017-09-06,1.1838,0.3986
2017-09-07,1.1738,-0.8447
2017-09-08,1.1778,0.3408
2017-09-11,1.1911,1.1292
2017-09-12,1.1898,-0.1091
2017-09-13,1.1994,0.8069
2017-09-14,1.199,-0.0334
2017-09-15,1.1901,-0.7423
2017-09-18,1.2004,0.8655
2017-09-19,1.1947,-0.4748
2017-09-20,1.2082,1.13
2017-09-21,1.1984,-0.8111
2017-09-22,1.1897,-0.726
2017-09-25,1.1732,-1.3869
2017-09-26,1.1803,0.6052
2017-09-27,1.1931,1.0845
2017-09-28,1.1897,-0.285
2017-09-29,1.1996,0.8321
2017-10-09,1.212,1.0337
2017-10-10,1.2161,0.3383
2017-10-11,1.2104,-0.4687
2017-10-12,1.2066,-0.3139
2017-10-13,1.2155,0.7376
2017-10-16,1.2008,-1.2094
2017-10-17,1.1991,-0.1416
2017-10-18,1.1869,-1.0174
2017-10-19,1.1736,-1.1206
2017-10-20,1.1877,1.2014
2017-10-23,1.1954,0.6483
2017-10-24,1.1938,-0.1338
2017-10-25,1.2041,0.8628
2017-10-26,1.2125,0.6976
2017-10-27,1.2024,-0.833
2017-10-30,1.1826,-1.6467
2017-10-31,1.1891,0.5496
2017-11-01,1.1852,-0.328
2017-11-02,1.1757,-0.8016
2017-11-03,1.1572,-1.5735
2017-11-06,1.1738,1.4345
2017-11-07,1.1816,0.6645
2017-11-08,1.1823,0.0592
2017-11-09,1.1921,0.8289
2017-11-10,1.1969,0.4027
2017-11-13,1.2053,0.7018
2017-11-14,1.2055,0.0166
2017-11-15,1.1949,-0.8793
2017-11-16,1.1973,0.2009
2017-11-17,1.1631,-2.8564
2017-11-20,1.176,1.1091
2017-11-21,1.1795,0.2976
2017-11-22,1.1758,-0.3137
2017-11-23,1.1495,-2.2368
2017-11-24,1.1513,0.1566
2017-11-27,1.1425,-0.7644
2017-11-28,1.1655,2.0131
2017-11-29,1.1855,1.716
2017-11-30,1.1724,-1.105
2017-12-01,1.1778,0.4606
2017-12-04,1.1751,-0.2292
2017-12-05,1.1457,-2.5019
2017-12-06,1.1511,0.4713
2017-12-07,1.1354,-1.3639
2017-12-08,1.152,1.462
2017-12-11,1.1663,1.2413
2017-12-12,1.1536,-1.0889
2017-12-13,1.164,0.9015
2017-12-14,1.1653,0.1117
2017-12-15,1.1478,-1.5018
2017-12-18,1.1493,0.1307
2017-12-19,1.1627,1.1659
2017-12-20,1.1529,-0.8429
2017-12-21,1.1678,1.2924
2017-12-22,1.1713,0.2997
2017-12-25,1.1628,-0.7257
2017-12-26,1.1696,0.5848
2017-12-27,1.1612,-0.7182
2017-12-28,1.1741,1.1109
2017-12-29,1.1821,0.6814
2017-12-31,1.182,0.0
2018-01-02,1.2124,2.5632
2018-01-03,1.2221,0.8001
2018-01-04,1.2327,0.8674
2018-01-05,1.2322,-0.0406
2018-01-08,1.2462,1.1362
2018-01-09,1.243,-0.2568
2018-01-10,1.2336,-0.7562
2018-01-11,1.2354,0.1459
2018-01-12,1.2303,-0.4128
2018-01-15,1.2066,-1.9264
2018-01-16,1.2194,1.0608
2018-01-17,1.2174,-0.164
2018-01-18,1.2272,0.805
2018-01-19,1.2249,-0.1874
2018-01-22,1.2393,1.1756
2018-01-23,1.2429,0.2905
2018-01-24,1.2512,0.6678
2018-01-25,1.2525,0.1039
2018-01-26,1.2494,-0.2475
2018-01-29,1.2419,-0.6003
2018-01-30,1.2402,-0.1369
2018-01-31,1.221,-1.5481
2018-02-01,1.1924,-2.3423
2018-02-02,1.2062,1.1573
2018-02-05,1.2112,0.4145
2018-02-06,1.1542,-4.7061
2018-02-07,1.151,-0.2772
2018-02-08,1.1557,0.4083
2018-02-09,1.1008,-4.7504
2018-02-12,1.133,2.9251
2018-02-13,1.1422,0.812
2018-02-14,1.1462,0.3502
2018-02-22,1.1726,2.3033
2018-02-23,1.1786,0.5117
2018-02-26,1.2059,2.3163
2018-02-27,1.1956,-0.8541
2018-02-28,1.1998,0.3513
2018-03-01,1.2121,1.0252
2018-03-02,1.2018,-0.8498
2018-03-05,1.1957,-0.5076
2018-03-06,1.2214,2.1494
2018-03-07,1.2042,-1.4082
2018-03-08,1.2137,0.7889
2018-03-09,1.2261,1.0217
2018-03-12,1.2425,1.3376
2018-03-13,1.2355,-0.5634
2018-03-14,1.2314,-0.3318
2018-03-15,1.2259,-0.4466
2018-03-16,1.2161,-0.7994
2018-03-19,1.2088,-0.6003
2018-03-20,1.2118,0.2482
2018-03-21,1.2038,-0.6602
2018-03-22,1.1979,-0.4901
2018-03-23,1.1339,-5.3427
2018-03-26,1.1508,1.4904
2018-03-27,1.1698,1.651
2018-03-28,1.157,-1.0942
2018-03-29,1.1761,1.6508
2018-03-30,1.1851,0.7652
2018-04-02,1.184,-0.0928
2018-04-03,1.1754,-0.7264
2018-04-04,1.1688,-0.5615
2018-04-09,1.1676,-0.1027
2018-04-10,1.1859,1.5673
2018-04-11,1.1941,0.6915
2018-04-12,1.186,-0.6783
2018-04-13,1.1793,-0.5649
2018-04-16,1.1617,-1.4924
2018-04-17,1.1429,-1.6183
2018-04-18,1.1523,0.8225
2018-04-19,1.1633,0.9546
2018-04-20,1.1372,-2.2436
2018-04-23,1.1364,-0.0703
2018-04-24,1.165,2.5167
2018-04-25,1.1649,-0.0086
