净值日期,单位净值,日增长率
2015-01-20,1.0,0.0
2015-01-23,1.0117,0.0
2015-01-26,1.0316,1.967
2015-01-27,1.033,0.1357
2015-01-28,1.029,-0.3872
2015-01-29,1.0243,-0.4568
2015-01-30,1.0122,-1.1813
2015-02-02,1.0091,-0.3063
2015-02-03,1.0242,1.4964
2015-02-04,1.0194,-0.4687
2015-02-05,1.0138,-0.5493
2015-02-06,0.9929,-2.0616
2015-02-09,0.9871,-0.5841
2015-02-10,0.9997,1.2765
2015-02-11,1.0101,1.0403
2015-02-12,1.0167,0.6534
2015-02-13,1.0311,1.4163
2015-02-16,1.0481,1.6487
2015-02-17,1.0545,0.6106
2015-02-25,1.0531,-0.1328
2015-02-26,1.0634,0.9781
2015-02-27,1.0717,0.7805
2015-03-02,1.0923,1.9222
2015-03-03,1.0888,-0.3204
2015-03-04,1.1047,1.4603
2015-03-05,1.1045,-0.0181
2015-03-06,1.0909,-1.2313
2015-03-09,1.0996,0.7975
2015-03-10,1.1076,0.7275
2015-03-11,1.1051,-0.2257
2015-03-12,1.1043,-0.0724
2015-03-13,1.1158,1.0414
2015-03-16,1.1476,2.85
2015-03-17,1.1636,1.3942
2015-03-18,1.1813,1.5211
2015-03-19,1.1892,0.6688
2015-03-20,1.1993,0.8493
2015-03-23,1.225,2.1429
2015-03-24,1.2286,0.2939
2015-03-25,1.2416,1.0581
2015-03-26,1.2332,-0.6765
2015-03-27,1.2466,1.0866
2015-03-30,1.2613,1.1792
2015-03-31,1.2622,0.0714
2015-04-01,1.2915,2.3213
2015-04-02,1.3137,1.7189
2015-04-03,1.3329,1.4615
2015-04-07,1.3625,2.2207
2015-04-08,1.3514,-0.8147
2015-04-09,1.3425,-0.6586
2015-04-10,1.3783,2.6667
2015-04-13,1.4089,2.2201
2015-04-14,1.4084,-0.0355
2015-04-15,1.3549,-3.7986
2015-04-16,1.3722,1.2768
2015-04-17,1.383,0.7871
2015-04-20,1.3551,-2.0174
2015-04-21,1.4012,3.402
2015-04-22,1.4361,2.4907
2015-04-23,1.4485,0.8634
2015-04-24,1.4459,-0.1795
2015-04-27,1.4588,0.8922
2015-04-28,1.4125,-3.1738
2015-04-29,1.4377,1.7841
2015-04-30,1.4431,0.3756
2015-05-04,1.4502,0.492
2015-05-05,1.3967,-3.6891
2015-05-06,1.377,-1.4105
2015-05-07,1.3464,-2.2222
2015-05-08,1.3985,3.8696
2015-05-11,1.4595,4.3618
2015-05-12,1.491,2.1583
2015-05-13,1.5023,0.7579
2015-05-14,1.4996,-0.1797
2015-05-15,1.4866,-0.8669
2015-05-18,1.5124,1.7355
2015-05-19,1.5484,2.3803
2015-05-20,1.573,1.5887
2015-05-21,1.6281,3.5029
2015-05-22,1.6527,1.511
2015-05-25,1.696,2.62
2015-05-26,1.7492,3.1368
2015-05-27,1.7693,1.1491
2015-05-28,1.6643,-5.9346
2015-05-29,1.6803,0.9614
2015-06-01,1.766,5.1003
2015-06-02,1.8303,3.641
2015-06-03,1.845,0.8031
2015-06-04,1.8419,-0.168
2015-06-05,1.8699,1.5202
2015-06-08,1.8507,-1.0268
2015-06-09,1.8477,-0.1621
2015-06-10,1.8789,1.6886
2015-06-11,1.9046,1.3678
2015-06-12,1.9336,1.5226
2015-06-15,1.8987,-1.8049
2015-06-16,1.8262,-3.8184
2015-06-17,1.8622,1.9713
2015-06-18,1.802,-3.2327
2015-06-19,1.6809,-6.7203
2015-06-23,1.6914,0.6247
2015-06-24,1.729,2.223
2015-06-25,1.669,-3.4702
2015-06-26,1.5317,-8.2265
2015-06-29,1.4316,-6.5352
2015-06-30,1.5018,4.9036
2015-07-01,1.4227,-5.267
2015-07-02,1.3276,-6.6845
2015-07-03,1.2466,-6.1012
2015-07-06,1.2155,-2.4948
2015-07-07,1.1261,-7.355
2015-07-08,1.0873,-3.4455
2015-07-09,1.1308,4.0007
2015-07-10,1.1731,3.7407
2015-07-13,1.2366,5.413
