净值日期,单位净值,日增长率
2015-06-29,1.0,0.0
2015-06-30,1.0,0.0
2015-07-03,1.0,0.0
2015-07-10,1.0,0.0
2015-07-16,1.0,0.0
2015-07-17,1.0,0.0
2015-07-20,1.0,0.0
2015-07-21,1.002,0.2
2015-07-22,1.008,0.5988
2015-07-23,1.023,1.4881
2015-07-24,1.014,-0.8798
2015-07-27,0.962,-5.1282
2015-07-28,0.95,-1.2474
2015-07-29,0.981,3.2632
2015-07-30,0.962,-1.9368
2015-07-31,0.956,-0.6237
2015-08-03,0.94,-1.6736
2015-08-04,0.975,3.7234
2015-08-05,0.966,-0.9231
2015-08-06,0.962,-0.4141
2015-08-07,0.981,1.9751
2015-08-10,1.016,3.5678
2015-08-11,1.019,0.2953
2015-08-12,1.01,-0.8832
2015-08-13,1.028,1.7822
2015-08-14,1.037,0.8755
2015-08-17,1.056,1.8322
2015-08-18,0.991,-6.1553
2015-08-19,1.009,1.8163
2015-08-20,0.98,-2.8741
2015-08-21,0.937,-4.3878
2015-08-24,0.878,-6.2967
2015-08-25,0.826,-5.9226
2015-08-26,0.802,-2.9056
2015-08-27,0.825,2.8678
2015-08-28,0.865,4.8485
2015-08-31,0.838,-3.1214
2015-09-01,0.795,-5.1313
2015-09-02,0.79,-0.6289
2015-09-07,0.792,0.2532
2015-09-08,0.817,3.1566
2015-09-09,0.836,2.3256
2015-09-10,0.825,-1.3158
2015-09-11,0.831,0.7273
2015-09-14,0.785,-5.5355
2015-09-15,0.749,-4.586
2015-09-16,0.791,5.6075
2015-09-17,0.779,-1.5171
2015-09-18,0.788,1.1553
2015-09-21,0.811,2.9188
2015-09-22,0.816,0.6165
2015-09-23,0.808,-0.9804
2015-09-24,0.818,1.2376
2015-09-25,0.795,-2.8117
2015-09-28,0.808,1.6352
2015-09-29,0.794,-1.7327
2015-09-30,0.797,0.3778
2015-10-08,0.827,3.7641
2015-10-09,0.839,1.451
2015-10-12,0.869,3.5757
2015-10-13,0.879,1.1507
2015-10-14,0.87,-1.0239
2015-10-15,0.895,2.8736
2015-10-16,0.91,1.676
2015-10-19,0.909,-0.1099
2015-10-20,0.923,1.5402
2015-10-21,0.87,-5.7421
2015-10-22,0.901,3.5632
2015-10-23,0.922,2.3307
2015-10-26,0.928,0.6508
2015-10-27,0.933,0.5388
2015-10-28,0.912,-2.2508
2015-10-29,0.919,0.7675
2015-10-30,0.916,-0.3264
2015-11-02,0.899,-1.8559
2015-11-03,0.898,-0.1112
2015-11-04,0.939,4.5657
2015-11-05,0.94,0.1065
2015-11-06,0.96,2.1277
2015-11-09,0.971,1.1458
2015-11-10,0.975,0.4119
2015-11-11,0.988,1.3333
2015-11-12,0.987,-0.1012
2015-11-13,0.974,-1.3171
2015-11-16,0.992,1.848
2015-11-17,0.983,-0.9073
2015-11-18,0.968,-1.5259
2015-11-19,0.992,2.4793
2015-11-20,1.003,1.1089
2015-11-23,0.995,-0.7976
2015-11-24,1.001,0.603
2015-11-25,1.016,1.4985
2015-11-26,1.01,-0.5906
2015-11-27,0.949,-6.0396
2015-11-30,0.954,0.5269
2015-12-01,0.958,0.4193
2015-12-02,0.953,-0.5219
2015-12-03,0.973,2.0986
2015-12-04,0.965,-0.8222
2015-12-07,0.976,1.1399
2015-12-08,0.952,-2.459
2015-12-09,0.949,-0.3151
2015-12-10,0.946,-0.3161
2015-12-11,0.939,-0.74
2015-12-14,0.957,1.9169
2015-12-15,0.964,0.7315
2015-12-16,0.967,0.3112
2015-12-17,0.99,2.3785
2015-12-18,0.988,-0.202
2015-12-21,0.998,1.0121
2015-12-22,1.007,0.9018
2015-12-23,0.997,-0.993
2015-12-24,0.994,-0.3009
2015-12-25,0.999,0.503
2015-12-28,0.977,-2.2022
2015-12-29,0.985,0.8188
2015-12-30,0.993,0.8122
2015-12-31,0.978,-1.5106
2016-01-04,0.903,-7.6687
2016-01-05,0.892,-1.2182
2016-01-06,0.912,2.2422
2016-01-07,0.841,-7.7851
2016-01-08,0.854,1.5458
2016-01-11,0.802,-6.089
2016-01-12,0.803,0.1247
2016-01-13,0.777,-3.2379
2016-01-14,0.801,3.0888
2016-01-15,0.774,-3.3708
2016-01-18,0.784,1.292
2016-01-19,0.81,3.3163
2016-01-20,0.803,-0.8642
2016-01-21,0.773,-3.736
2016-01-22,0.785,1.5524
2016-01-25,0.792,0.8917
2016-01-26,0.739,-6.6919
2016-01-27,0.73,-1.2179
2016-01-28,0.701,-3.9726
2016-01-29,0.725,3.4237
2016-02-01,0.717,-1.1034
2016-02-02,0.739,3.0683
2016-02-03,0.741,0.2706
2016-02-04,0.755,1.8893
2016-02-05,0.748,-0.9272
2016-02-15,0.748,0.0
2016-02-16,0.776,3.7433
2016-02-17,0.785,1.1598
2016-02-18,0.783,-0.2548
2016-02-19,0.785,0.2554
2016-02-22,0.8,1.9108
2016-02-23,0.796,-0.5
2016-02-24,0.801,0.6281
2016-02-25,0.742,-7.3658
2016-02-26,0.745,0.4043
2016-02-29,0.709,-4.8322
2016-03-01,0.724,2.1157
