净值日期,单位净值,日增长率
2017-01-25,1.0,0.0
2017-01-26,1.0001,0.01
2017-02-03,1.0004,0.03
2017-02-08,1.0007,0.0
2017-02-09,1.0007,0.0
2017-02-10,1.0008,0.01
2017-02-13,1.0009,0.01
2017-02-14,1.0009,0.0
2017-02-15,1.001,0.01
2017-02-16,1.0011,0.01
2017-02-17,1.0012,0.01
2017-02-20,1.0013,0.01
2017-02-21,1.0025,0.1198
2017-02-22,1.0045,0.1995
2017-02-23,1.0059,0.1394
2017-02-24,1.006,0.0099
2017-02-27,1.004,-0.1988
2017-02-28,1.0041,0.01
2017-03-01,1.004,-0.01
2017-03-02,1.0035,-0.0498
2017-03-03,1.0037,0.0199
2017-03-06,1.004,0.0299
2017-03-07,1.005,0.0996
2017-03-08,1.0032,-0.1791
2017-03-09,1.003,-0.0199
2017-03-10,1.0018,-0.1196
2017-03-13,1.0027,0.0898
2017-03-14,1.0031,0.0399
2017-03-15,1.0044,0.1296
2017-03-16,1.0049,0.0498
2017-03-17,1.0026,-0.2289
2017-03-20,1.0035,0.0898
2017-03-21,1.0055,0.1993
2017-03-22,1.0076,0.2089
2017-03-23,1.0069,-0.0695
2017-03-24,1.0084,0.149
2017-03-27,1.0075,-0.0893
2017-03-28,1.0079,0.0397
2017-03-29,1.0075,-0.0397
2017-03-30,1.006,-0.1489
2017-03-31,1.0083,0.2286
2017-04-05,1.0127,0.4364
2017-04-06,1.0133,0.0592
2017-04-07,1.0128,-0.0493
2017-04-10,1.0118,-0.0987
2017-04-11,1.0102,-0.1581
2017-04-12,1.0117,0.1485
2017-04-13,1.0112,-0.0494
2017-04-14,1.0095,-0.1681
2017-04-17,1.0078,-0.1684
2017-04-18,1.0078,0.0
2017-04-19,1.0078,0.0
2017-04-20,1.0093,0.1488
2017-04-21,1.008,-0.1288
2017-04-24,1.0079,-0.0099
2017-04-25,1.0067,-0.1191
2017-04-26,1.006,-0.0695
2017-04-27,1.0064,0.0398
2017-04-28,1.0068,0.0397
2017-05-02,1.0074,0.0596
2017-05-03,1.0063,-0.1092
2017-05-04,1.0067,0.0397
2017-05-05,1.0056,-0.1093
2017-05-08,1.0034,-0.2188
2017-05-09,1.003,-0.0399
2017-05-10,1.0018,-0.1196
2017-05-11,1.0008,-0.0998
2017-05-12,1.0031,0.2298
2017-05-15,1.004,0.0897
2017-05-16,1.008,0.3984
2017-05-17,1.0092,0.119
2017-05-18,1.0086,-0.0595
2017-05-19,1.0095,0.0892
2017-05-22,1.0073,-0.2179
2017-05-23,1.0055,-0.1787
2017-05-24,1.0094,0.3879
2017-05-25,1.0129,0.3467
2017-05-26,1.0123,-0.0592
2017-05-31,1.0134,0.1087
2017-06-01,1.0139,0.0493
2017-06-02,1.0143,0.0395
2017-06-05,1.0164,0.207
2017-06-06,1.0167,0.0295
2017-06-07,1.0212,0.4426
2017-06-08,1.0217,0.049
2017-06-09,1.0212,-0.0489
2017-06-12,1.0228,0.1567
2017-06-13,1.0235,0.0684
2017-06-14,1.0236,0.0098
2017-06-15,1.0255,0.1856
2017-06-16,1.0247,-0.078
2017-06-19,1.0247,0.0
2017-06-20,1.026,0.1269
2017-06-21,1.0301,0.3996
2017-06-22,1.0283,-0.1747
2017-06-23,1.0287,0.0389
2017-06-26,1.0303,0.1555
2017-06-27,1.0312,0.0874
2017-06-28,1.0313,0.0097
2017-06-29,1.0339,0.2521
2017-06-30,1.0342,0.029
2017-07-03,1.035,0.0774
2017-07-04,1.0343,-0.0676
2017-07-05,1.0348,0.0483
2017-07-06,1.0347,-0.0097
2017-07-07,1.0347,0.0
2017-07-10,1.036,0.1256
2017-07-11,1.0353,-0.0676
2017-07-12,1.0349,-0.0386
2017-07-13,1.035,0.0097
2017-07-14,1.0363,0.1256
2017-07-17,1.032,-0.4149
2017-07-18,1.0336,0.155
2017-07-19,1.037,0.3289
2017-07-20,1.0395,0.2411
2017-07-21,1.0416,0.202
2017-07-24,1.0419,0.0288
2017-07-25,1.0405,-0.1344
2017-07-26,1.0407,0.0192
2017-07-27,1.0399,-0.0769
2017-07-28,1.0393,-0.0577
2017-07-31,1.0407,0.1347
2017-08-01,1.0418,0.1057
2017-08-02,1.0466,0.4607
2017-08-03,1.0436,-0.2866
2017-08-04,1.0429,-0.0671
2017-08-07,1.0452,0.2205
2017-08-08,1.0433,-0.1818
2017-08-09,1.0429,-0.0383
2017-08-10,1.0427,-0.0192
2017-08-11,1.0409,-0.1726
2017-08-14,1.0452,0.4131
2017-08-15,1.044,-0.1148
2017-08-16,1.0436,-0.0383
2017-08-17,1.0438,0.0192
2017-08-18,1.0444,0.0575
2017-08-21,1.0461,0.1628
2017-08-22,1.0457,-0.0382
2017-08-23,1.0464,0.0669
2017-08-24,1.0473,0.086
2017-08-25,1.0478,0.0477
2017-08-28,1.0497,0.1813
2017-08-29,1.0492,-0.0476
2017-08-30,1.0489,-0.0286
2017-08-31,1.0484,-0.0477
2017-09-01,1.0493,0.0858
2017-09-04,1.0479,-0.1334
2017-09-05,1.0482,0.0286
2017-09-06,1.0484,0.0191
2017-09-07,1.0475,-0.0858
2017-09-08,1.048,0.0477
2017-09-11,1.0482,0.0191
2017-09-12,1.0502,0.1908
2017-09-13,1.0508,0.0571
2017-09-14,1.0503,-0.0476
2017-09-15,1.0509,0.0571
2017-09-18,1.0508,-0.0095
2017-09-19,1.0484,-0.2284
2017-09-20,1.0482,-0.0191
2017-09-21,1.0478,-0.0382
2017-09-22,1.0476,-0.0191
2017-09-25,1.0469,-0.0668
2017-09-26,1.0477,0.0764
2017-09-27,1.0474,-0.0286
2017-09-28,1.0478,0.0382
2017-09-29,1.0484,0.0573
2017-10-09,1.05,0.1526
2017-10-10,1.0504,0.0381
2017-10-11,1.051,0.0571
2017-10-12,1.0512,0.019
2017-10-13,1.056,0.4566
2017-10-16,1.057,0.0947
2017-10-17,1.0572,0.0189
2017-10-18,1.0638,0.6243
2017-10-19,1.0683,0.423
2017-10-20,1.0764,0.7582
2017-10-23,1.0768,0.0372
2017-10-24,1.0766,-0.0186
2017-10-25,1.0745,-0.1951
2017-10-26,1.0806,0.5677
2017-10-27,1.093,1.1475
2017-10-30,1.094,0.0915
2017-10-31,1.1004,0.585
2017-11-01,1.094,-0.5816
2017-11-02,1.0961,0.192
2017-11-03,1.0957,-0.0365
2017-11-06,1.1033,0.6936
2017-11-07,1.1052,0.1722
2017-11-08,1.1056,0.0362
2017-11-09,1.1063,0.0633
2017-11-10,1.1109,0.4158
2017-11-13,1.1115,0.054
2017-11-14,1.1111,-0.036
2017-11-15,1.1086,-0.225
2017-11-16,1.1125,0.3518
2017-11-17,1.108,-0.4045
2017-11-20,1.109,0.0903
2017-11-21,1.1095,0.0451
2017-11-22,1.0996,-0.8923
2017-11-23,1.0808,-1.7097
2017-11-24,1.08,-0.074
2017-11-27,1.078,-0.1852
2017-11-28,1.0853,0.6772
2017-11-29,1.0799,-0.4976
2017-11-30,1.0763,-0.3334
2017-12-01,1.0784,0.1951
2017-12-04,1.0823,0.3616
2017-12-05,1.0554,-2.4854
2017-12-06,1.0557,0.0284
2017-12-07,1.0484,-0.6915
2017-12-08,1.0561,0.7345
2017-12-11,1.0692,1.2404
2017-12-12,1.0594,-0.9166
2017-12-13,1.065,0.5286
2017-12-14,1.0627,-0.216
2017-12-15,1.0562,-0.6116
2017-12-18,1.0505,-0.5397
2017-12-19,1.0552,0.4474
2017-12-20,1.0526,-0.2464
2017-12-21,1.056,0.323
2017-12-22,1.0563,0.0284
2017-12-25,1.0505,-0.5491
2017-12-26,1.0694,1.7991
2017-12-27,1.0519,-1.6364
2017-12-28,1.0521,0.019
2017-12-29,1.0536,0.1426
2017-12-31,1.0541,0.0
2018-01-02,1.055,0.1329
2018-01-03,1.0567,0.1611
2018-01-04,1.0572,0.0473
2018-01-05,1.0567,-0.0473
2018-01-08,1.0565,-0.0189
2018-01-09,1.0574,0.0852
2018-01-10,1.0633,0.558
2018-01-11,1.0636,0.0282
2018-01-12,1.0637,0.0094
2018-01-15,1.0639,0.0188
2018-01-16,1.064,0.0094
2018-01-17,1.0641,0.0094
2018-01-18,1.0642,0.0094
