净值日期,单位净值,日增长率
2014-12-19,2.4124,0.0
2014-12-22,2.4058,-0.2736
2014-12-23,2.3823,-0.9768
2014-12-24,2.378,-0.1805
2014-12-25,2.3781,0.0042
2014-12-26,2.3909,0.5382
2014-12-29,2.4061,0.6357
2014-12-30,2.3869,-0.798
2014-12-31,2.4124,1.0683
2015-01-05,2.4149,0.1036
2015-01-06,2.4301,0.6294
2015-01-07,2.4358,0.2346
2015-01-08,2.4298,-0.2463
2015-01-09,2.4317,0.0782
2015-01-12,2.459,1.1227
2015-01-13,2.4731,0.5734
2015-01-14,2.4751,0.0809
2015-01-15,2.4504,-0.9979
2015-01-16,2.5187,2.7873
2015-01-19,2.5557,1.469
2015-01-20,2.5581,0.0939
2015-01-21,2.6002,1.6458
2015-01-22,2.5721,-1.0807
2015-01-23,2.5953,0.902
2015-01-26,2.6054,0.3892
2015-01-27,2.5813,-0.925
2015-01-28,2.5891,0.3022
2015-01-29,2.5725,-0.6411
2015-01-30,2.5289,-1.6948
2015-02-02,2.5769,1.8981
2015-02-03,2.5802,0.1281
2015-02-04,2.5446,-1.3797
2015-02-05,2.5503,0.224
2015-02-06,2.547,-0.1294
2015-02-09,2.496,-2.0024
2015-02-10,2.5006,0.1843
2015-02-11,2.4868,-0.5519
2015-02-12,2.4571,-1.1943
2015-02-13,2.4739,0.6837
2015-02-16,2.484,0.4083
2015-02-17,2.4707,-0.5354
2015-02-25,2.4439,-1.0847
2015-02-26,2.4445,0.0246
2015-02-27,2.447,0.1023
2015-03-02,2.4718,1.0135
2015-03-03,2.4488,-0.9305
2015-03-04,2.4408,-0.3267
2015-03-05,2.4289,-0.4875
2015-03-06,2.4232,-0.2347
2015-03-09,2.3764,-1.9313
2015-03-10,2.3565,-0.8374
2015-03-11,2.355,-0.0637
2015-03-12,2.3601,0.2166
2015-03-13,2.3486,-0.4873
2015-03-16,2.3508,0.0937
2015-03-17,2.3324,-0.7827
2015-03-18,2.3155,-0.7246
2015-03-19,2.3505,1.5116
2015-03-20,2.3507,0.0085
2015-03-23,2.3725,0.9274
2015-03-24,2.3831,0.4468
2015-03-25,2.3878,0.1972
2015-03-26,2.4166,1.2061
2015-03-27,2.4113,-0.2193
2015-03-30,2.3933,-0.7382
2015-03-31,2.3613,-1.3371
2015-04-01,2.3726,0.487
2015-04-02,2.4088,1.5258
2015-04-03,2.3999,-0.3695
2015-04-07,2.4202,0.8542
2015-04-08,2.4252,0.2066
2015-04-09,2.3911,-1.4019
2015-04-10,2.395,0.1673
2015-04-13,2.4198,1.0355
2015-04-14,2.3971,-0.9298
2015-04-15,2.3895,-0.317
2015-04-16,2.4092,0.8286
2015-04-17,2.4062,-0.1204
2015-04-20,2.4244,0.7564
2015-04-21,2.392,-1.3282
2015-04-22,2.4065,0.6062
2015-04-23,2.3766,-1.2383
2015-04-24,2.394,0.7363
2015-04-27,2.3745,-0.8145
2015-04-28,2.4112,1.554
2015-04-29,2.4211,0.4106
2015-04-30,2.4055,-0.6402
2015-05-04,2.376,-1.2264
2015-05-05,2.3833,0.3157
2015-05-06,2.3938,0.4406
2015-05-07,2.3748,-0.7895
2015-05-08,2.3821,0.3116
2015-05-11,2.3777,-0.1847
2015-05-12,2.3749,-0.1093
2015-05-13,2.3955,0.8674
2015-05-14,2.4339,1.6072
2015-05-15,2.4414,0.3123
2015-05-18,2.4595,0.7414
2015-05-19,2.4411,-0.74
2015-05-20,2.4173,-0.975
2015-05-21,2.4235,0.2606
2015-05-22,2.423,-0.0165
2015-05-25,2.4108,-0.5035
2015-05-26,2.3973,-0.5517
2015-05-27,2.3822,-0.6299
2015-05-28,2.3776,-0.1889
2015-05-29,2.3804,0.122
2015-06-01,2.3728,-0.3193
2015-06-02,2.3788,0.2613
2015-06-03,2.3799,0.0462
2015-06-04,2.364,-0.6639
2015-06-05,2.3543,-0.4061
2015-06-08,2.3511,-0.1359
2015-06-09,2.3558,0.2042
2015-06-10,2.3725,0.7089
2015-06-11,2.369,-0.1475
2015-06-12,2.3683,-0.0295
2015-06-15,2.3712,0.1225
2015-06-16,2.3772,0.2573
2015-06-17,2.3601,-0.7193
2015-06-18,2.3792,0.8093
2015-06-19,2.3981,0.7944
2015-06-23,2.3772,-0.8674
2015-06-24,2.3538,-0.9844
2015-06-25,2.3543,0.0212
2015-06-26,2.3529,-0.0595
2015-06-29,2.3589,0.255
2015-06-30,2.3527,-0.2628
2015-07-01,2.347,-0.2423
2015-07-02,2.3305,-0.6988
2015-07-03,2.3407,0.4377
2015-07-06,2.3401,-0.0256
2015-07-07,2.342,0.0855
2015-07-08,2.2944,-2.0325
2015-07-09,2.3295,1.5298
2015-07-10,2.3308,0.0558
2015-07-13,2.3171,-0.5878
2015-07-14,2.311,-0.2589
2015-07-15,2.3159,0.212
2015-07-16,2.299,-0.7297
2015-07-17,2.2949,-0.1783
2015-07-20,2.2388,-2.4446
2015-07-21,2.2205,-0.8129
2015-07-22,2.1925,-1.261
2015-07-23,2.199,0.2965
2015-07-24,2.1754,-1.0732
2015-07-27,2.2174,1.9307
2015-07-28,2.1987,-0.8388
2015-07-29,2.199,0.0136
2015-07-30,2.1786,-0.9277
2015-07-31,2.1722,-0.2938
2015-08-03,2.1965,1.1187
2015-08-04,2.1847,-0.5327
2015-08-05,2.1794,-0.2426
2015-08-06,2.1792,-0.0092
2015-08-07,2.1903,0.5094
2015-08-10,2.2028,0.5707
2015-08-11,2.2532,2.2925
2015-08-12,2.3257,3.2176
2015-08-13,2.3135,-0.5246
2015-08-14,2.3096,-0.1686
2015-08-17,2.3106,0.0433
2015-08-18,2.314,0.1515
2015-08-19,2.3215,0.3241
2015-08-20,2.3507,1.2578
2015-08-21,2.384,1.4166
2015-08-24,2.4,0.6711
2015-08-25,2.3823,-0.7333
2015-08-26,2.3614,-0.8773
2015-08-27,2.3354,-1.101
2015-08-28,2.3357,0.0128
2015-08-31,2.3413,0.2398
2015-09-01,2.3497,0.363
2015-09-02,2.3527,0.1277
2015-09-07,2.3138,-1.6534
2015-09-08,2.3095,-0.1815
2015-09-09,2.3147,0.2252
2015-09-10,2.2846,-1.3004
2015-09-11,2.2872,0.1138
2015-09-14,2.2836,-0.1574
2015-09-15,2.283,-0.0219
2015-09-16,2.2839,0.0394
2015-09-17,2.3081,1.0596
2015-09-18,2.3233,0.6586
2015-09-21,2.3437,0.8781
2015-09-22,2.3376,-0.256
2015-09-23,2.3287,-0.3807
2015-09-24,2.342,0.5711
2015-09-25,2.356,0.5978
2015-09-28,2.3407,-0.6494
2015-09-29,2.3091,-1.3458
2015-09-30,2.3086,-0.0217
2015-10-08,2.3538,1.9579
2015-10-09,2.3515,-0.0977
2015-10-12,2.3759,1.0376
2015-10-13,2.3668,-0.3788
2015-10-14,2.4022,1.4957
2015-10-15,2.4179,0.6536
2015-10-16,2.4095,-0.3474
2015-10-19,2.3989,-0.4399
2015-10-20,2.4049,0.2543
2015-10-21,2.407,0.0873
2015-10-22,2.3943,-0.5276
2015-10-23,2.4089,0.6098
2015-10-26,2.3872,-0.9008
2015-10-27,2.3886,0.0628
2015-10-28,2.4042,0.6531
2015-10-29,2.3772,-1.123
2015-10-30,2.3434,-1.4218
2015-11-02,2.3371,-0.2688
2015-11-03,2.3254,-0.4963
2015-11-04,2.2917,-1.4492
2015-11-05,2.2743,-0.7593
2015-11-06,2.2769,0.1143
2015-11-09,2.2477,-1.2824
2015-11-10,2.246,-0.0712
2015-11-11,2.2483,0.1024
2015-11-12,2.2377,-0.4715
2015-11-13,2.237,-0.0313
2015-11-16,2.2583,0.9522
2015-11-17,2.225,-1.4701
2015-11-18,2.2125,-0.5618
2015-11-19,2.2192,0.3028
2015-11-20,2.2342,0.6759
2015-11-23,2.2115,-1.016
2015-11-24,2.2174,0.2713
2015-11-25,2.2315,0.6359
2015-11-26,2.2216,-0.4436
2015-11-27,2.2109,-0.4816
