净值日期,单位净值,日增长率
2015-04-15,1.0,0.0
2015-04-17,1.0,0.0
2015-04-24,1.015,0.0
2015-04-27,1.016,0.0985
2015-04-28,1.001,-1.4764
2015-04-29,1.017,1.5984
2015-04-30,1.019,0.1967
2015-05-08,1.076,0.0
2015-05-15,1.133,0.0
2015-05-18,1.167,3.0009
2015-05-19,1.173,0.5141
2015-05-20,1.185,1.023
2015-05-21,1.199,1.1814
2015-05-22,1.196,-0.2502
2015-05-25,1.196,0.0
2015-05-26,1.275,6.6054
2015-05-27,1.368,7.2941
2015-05-28,1.297,-5.1901
2015-05-29,1.289,-0.6168
2015-06-01,1.292,0.2327
2015-06-02,1.309,1.3158
2015-06-03,1.297,-0.9167
2015-06-04,1.254,-3.3153
2015-06-05,1.242,-0.9569
2015-06-08,1.186,-4.5089
2015-06-09,1.192,0.5059
2015-06-10,1.235,3.6074
2015-06-11,1.268,2.6721
2015-06-12,1.262,-0.4732
2015-06-15,1.185,-6.1014
2015-06-16,1.123,-5.2321
2015-06-17,1.152,2.5824
2015-06-18,1.096,-4.8611
2015-06-19,1.038,-5.292
2015-06-23,1.074,3.4682
2015-06-24,1.095,1.9553
2015-06-25,1.034,-5.5708
2015-06-26,0.953,-7.8337
2015-06-29,0.897,-5.8762
2015-06-30,0.943,5.1282
2015-07-01,0.914,-3.0753
2015-07-02,0.861,-5.7987
2015-07-03,0.816,-5.2265
2015-07-06,0.767,-6.0049
2015-07-07,0.707,-7.8227
2015-07-08,0.672,-4.9505
2015-07-09,0.706,5.0595
2015-07-10,0.74,4.8159
2015-07-13,0.797,7.7027
2015-07-14,0.808,1.3802
2015-07-15,0.76,-5.9406
2015-07-16,0.756,-0.5263
2015-07-17,0.8,5.8201
2015-07-20,0.821,2.625
2015-07-21,0.851,3.6541
2015-07-22,0.86,1.0576
2015-07-23,0.906,5.3488
2015-07-24,0.897,-0.9934
2015-07-27,0.828,-7.6923
2015-07-28,0.787,-4.9517
2015-07-29,0.828,5.2097
2015-07-30,0.804,-2.8986
2015-07-31,0.791,-1.6169
2015-08-03,0.753,-4.804
2015-08-04,0.791,5.0465
2015-08-05,0.787,-0.5057
2015-08-06,0.778,-1.1436
2015-08-07,0.805,3.4704
2015-08-10,0.845,4.9689
2015-08-11,0.86,1.7751
2015-08-12,0.832,-3.2558
2015-08-13,0.852,2.4038
2015-08-14,0.857,0.5869
2015-08-17,0.85,-0.8168
2015-08-18,0.783,-7.8824
2015-08-19,0.806,2.9374
2015-08-20,0.772,-4.2184
2015-08-21,0.732,-5.1813
2015-08-24,0.669,-8.6066
2015-08-25,0.628,-6.1286
2015-08-26,0.61,-2.8662
2015-08-27,0.624,2.2951
2015-08-28,0.64,2.5641
2015-08-31,0.63,-1.5625
2015-09-01,0.606,-3.8095
2015-09-02,0.597,-1.4851
2015-09-07,0.596,-0.1675
2015-09-08,0.613,2.8523
2015-09-09,0.625,1.9576
2015-09-10,0.618,-1.12
2015-09-11,0.62,0.3236
2015-09-14,0.6,-3.2258
2015-09-15,0.587,-2.1667
2015-09-16,0.606,3.2368
2015-09-17,0.6,-0.9901
2015-09-18,0.604,0.6667
2015-09-21,0.615,1.8212
2015-09-22,0.615,0.0
2015-09-23,0.61,-0.813
2015-09-24,0.615,0.8197
2015-09-25,0.599,-2.6016
2015-09-28,0.614,2.5042
2015-09-29,0.609,-0.8143
2015-09-30,0.609,0.0
2015-10-08,0.63,3.4483
2015-10-09,0.641,1.746
2015-10-12,0.662,3.2761
2015-10-13,0.669,1.0574
2015-10-14,0.656,-1.9432
2015-10-15,0.677,3.2012
2015-10-16,0.682,0.7386
2015-10-19,0.679,-0.4399
2015-10-20,0.691,1.7673
2015-10-21,0.645,-6.657
2015-10-22,0.666,3.2558
2015-10-23,0.687,3.1532
2015-10-26,0.696,1.31
2015-10-27,0.695,-0.1437
2015-10-28,0.688,-1.0072
2015-10-29,0.69,0.2907
2015-10-30,0.693,0.4348
2015-11-02,0.684,-1.2987
2015-11-03,0.685,0.1462
2015-11-04,0.713,4.0876
2015-11-05,0.713,0.0
2015-11-06,0.729,2.244
2015-11-09,0.738,1.2346
2015-11-10,0.739,0.1355
2015-11-11,0.757,2.4357
2015-11-12,0.76,0.3963
2015-11-13,0.736,-3.1579
2015-11-16,0.752,2.1739
2015-11-17,0.736,-2.1277
2015-11-18,0.717,-2.5815
2015-11-19,0.742,3.4868
2015-11-20,0.754,1.6173
2015-11-23,0.75,-0.5305
2015-11-24,0.764,1.8667
2015-11-25,0.786,2.8796
2015-11-26,0.787,0.1272
2015-11-27,0.756,-3.939
2015-11-30,0.775,2.5132
2015-12-01,0.764,-1.4194
2015-12-02,0.748,-2.0942
2015-12-03,0.764,2.139
2015-12-04,0.767,0.3927
2015-12-07,0.777,1.3038
2015-12-08,0.783,0.7722
2015-12-09,0.781,-0.2554
2015-12-10,0.779,-0.2561
2015-12-11,0.768,-1.4121
2015-12-14,0.774,0.7813
2015-12-15,0.784,1.292
2015-12-16,0.792,1.0204
2015-12-17,0.806,1.7677
2015-12-18,0.804,-0.2481
2015-12-21,0.809,0.6219
2015-12-22,0.815,0.7417
2015-12-23,0.804,-1.3497
2015-12-24,0.807,0.3731
2015-12-25,0.812,0.6196
2015-12-28,0.794,-2.2167
2015-12-29,0.797,0.3778
2015-12-30,0.814,2.133
2015-12-31,0.796,-2.2113
2016-01-04,0.734,-7.7889
2016-01-05,0.713,-2.861
2016-01-06,0.725,1.683
2016-01-07,0.665,-8.2759
2016-01-08,0.664,-0.1504
2016-01-11,0.613,-7.6807
2016-01-12,0.61,-0.4894
2016-01-13,0.583,-4.4262
2016-01-14,0.61,4.6312
2016-01-15,0.586,-3.9344
2016-01-18,0.595,1.5358
2016-01-19,0.621,4.3697
