净值日期,单位净值,日增长率
2016-12-02,0.1454,0.0
2016-12-07,0.1453,0.0
2016-12-08,0.1454,0.0688
2016-12-09,0.1453,-0.0688
2016-12-12,0.1452,-0.0688
2016-12-13,0.1453,0.0689
2016-12-14,0.1452,-0.0688
2016-12-15,0.1453,0.0689
2016-12-16,0.1455,0.1376
2016-12-19,0.1453,-0.1375
2016-12-20,0.1455,0.1376
2016-12-21,0.1455,0.0
2016-12-22,0.1454,-0.0687
2016-12-23,0.1456,0.1376
2016-12-27,0.1457,0.0
2016-12-28,0.1454,-0.2059
2016-12-29,0.1455,0.0688
2016-12-30,0.1454,-0.0687
2016-12-31,0.1454,0.0
2017-01-03,0.1458,0.2751
2017-01-04,0.146,0.1372
2017-01-05,0.146,0.0
2017-01-06,0.1458,-0.137
2017-01-09,0.1463,0.3429
2017-01-10,0.1466,0.2051
2017-01-11,0.1462,-0.2729
2017-01-12,0.1461,-0.0684
2017-01-13,0.1461,0.0
2017-01-17,0.146,0.0
2017-01-18,0.1458,-0.137
2017-01-19,0.1454,-0.2743
2017-01-20,0.1453,-0.0688
2017-01-23,0.145,-0.2065
2017-01-24,0.1448,-0.1379
2017-01-25,0.1458,0.6906
2017-01-26,0.145,-0.5487
2017-02-03,0.1487,2.5517
2017-02-06,0.1485,-0.1345
2017-02-07,0.1487,0.1347
2017-02-08,0.1487,0.0
2017-02-09,0.1497,0.6725
2017-02-10,0.1495,-0.1336
2017-02-13,0.1503,0.5351
2017-02-14,0.1514,0.7319
2017-02-15,0.1532,1.1889
2017-02-16,0.1527,-0.3264
2017-02-17,0.1533,0.3929
2017-02-21,0.1541,0.0
2017-02-22,0.1538,-0.1947
2017-02-23,0.1542,0.2601
2017-02-24,0.1547,0.3243
2017-02-27,0.1555,0.5171
2017-02-28,0.1547,-0.5145
2017-03-01,0.1562,0.9696
2017-03-02,0.1557,-0.3201
2017-03-03,0.1561,0.2569
2017-03-06,0.1552,-0.5766
2017-03-07,0.1541,-0.7088
2017-03-08,0.1545,0.2596
2017-03-09,0.1552,0.4531
2017-03-10,0.1558,0.3866
2017-03-13,0.1559,0.0642
2017-03-14,0.1551,-0.5131
2017-03-15,0.1566,0.9671
2017-03-16,0.1553,-0.8301
2017-03-17,0.155,-0.1932
2017-03-20,0.1545,-0.3226
2017-03-21,0.1531,-0.9061
2017-03-22,0.1535,0.2613
2017-03-23,0.1531,-0.2606
2017-03-24,0.1536,0.3266
2017-03-27,0.1545,0.5859
2017-03-28,0.1545,0.0
2017-03-29,0.1549,0.2589
2017-03-30,0.1548,-0.0646
2017-03-31,0.1542,-0.3876
2017-04-05,0.1536,-0.3891
2017-04-06,0.154,0.2604
2017-04-07,0.1543,0.1948
2017-04-10,0.1542,-0.0648
2017-04-11,0.154,-0.1297
2017-04-12,0.1536,-0.2597
2017-04-13,0.1533,-0.1953
2017-04-17,0.1537,0.0
2017-04-18,0.1522,-0.9759
2017-04-19,0.153,0.5256
2017-04-20,0.154,0.6536
2017-04-21,0.153,-0.6494
2017-04-24,0.1549,1.2418
2017-04-25,0.1556,0.4519
2017-04-26,0.1568,0.7712
2017-04-27,0.1572,0.2551
2017-04-28,0.158,0.5089
2017-05-02,0.1592,0.7595
2017-05-03,0.1583,-0.5653
2017-05-04,0.1593,0.6317
2017-05-05,0.1595,0.1255
2017-05-08,0.1586,-0.5643
2017-05-09,0.159,0.2522
2017-05-10,0.1589,-0.0629
2017-05-11,0.159,0.0629
2017-05-12,0.1586,-0.2516
2017-05-15,0.1594,0.5044
2017-05-16,0.1587,-0.4391
2017-05-17,0.1566,-1.3233
2017-05-18,0.1572,0.3831
2017-05-19,0.1578,0.3817
2017-05-22,0.1585,0.4436
2017-05-23,0.1589,0.2524
2017-05-24,0.1593,0.2517
2017-05-25,0.1602,0.565
2017-05-26,0.1599,-0.1873
2017-05-31,0.1603,0.2502
2017-06-01,0.1627,1.4972
2017-06-02,0.1636,0.5532
2017-06-05,0.1629,-0.4279
2017-06-06,0.1623,-0.3683
2017-06-07,0.1628,0.3081
2017-06-08,0.1626,-0.1229
2017-06-09,0.1625,-0.0615
2017-06-12,0.1619,-0.3692
2017-06-13,0.1627,0.4941
2017-06-14,0.1632,0.3073
2017-06-15,0.163,-0.1225
2017-06-16,0.1629,-0.0613
2017-06-19,0.1651,1.3505
2017-06-20,0.1652,0.0606
2017-06-21,0.1672,1.2107
2017-06-22,0.1687,0.8971
2017-06-23,0.1689,0.1186
2017-06-26,0.1685,-0.2368
2017-06-27,0.1669,-0.9496
2017-06-28,0.1683,0.8388
2017-06-29,0.1667,-0.9507
2017-06-30,0.1666,-0.06
2017-07-03,0.1663,-0.1801
2017-07-05,0.1674,0.0
2017-07-06,0.1649,-1.4934
2017-07-07,0.1662,0.7884
2017-07-10,0.1656,-0.361
2017-07-11,0.1658,0.1208
2017-07-12,0.1671,0.7841
2017-07-13,0.1672,0.0598
2017-07-14,0.1683,0.6579
2017-07-17,0.1681,-0.1188
2017-07-18,0.1677,-0.238
2017-07-19,0.169,0.7752
2017-07-20,0.1699,0.5325
2017-07-21,0.1698,-0.0589
2017-07-24,0.1701,0.1767
2017-07-25,0.1688,-0.7643
2017-07-26,0.1683,-0.2962
2017-07-27,0.1667,-0.9507
2017-07-28,0.1675,0.4799
2017-07-31,0.1667,-0.4776
2017-08-01,0.1662,-0.2999
2017-08-02,0.1653,-0.5415
2017-08-03,0.1648,-0.3025
2017-08-04,0.1642,-0.3641
2017-08-07,0.1647,0.3045
2017-08-08,0.1637,-0.6072
2017-08-09,0.1634,-0.1833
2017-08-10,0.1612,-1.3464
2017-08-11,0.1621,0.5583
2017-08-14,0.1629,0.4935
2017-08-15,0.1629,0.0
2017-08-16,0.1635,0.3683
2017-08-17,0.1615,-1.2232
2017-08-18,0.161,-0.3096
2017-08-21,0.1617,0.4348
2017-08-22,0.1637,1.2369
2017-08-23,0.1625,-0.733
2017-08-24,0.163,0.3077
2017-08-25,0.163,0.0
2017-08-28,0.1638,0.4908
2017-08-29,0.1637,-0.0611
2017-08-30,0.1649,0.733
2017-08-31,0.1676,1.6374
2017-09-01,0.1675,-0.0597
2017-09-05,0.1669,0.0
2017-09-06,0.1674,0.2996
2017-09-07,0.1689,0.8961
2017-09-08,0.1696,0.4144
2017-09-11,0.1709,0.7665
2017-09-12,0.1711,0.117
2017-09-13,0.1704,-0.4091
2017-09-14,0.1696,-0.4695
2017-09-15,0.1692,-0.2358
2017-09-18,0.1688,-0.2364
2017-09-19,0.1668,-1.1848
2017-09-20,0.1674,0.3597
2017-09-21,0.1664,-0.5974
2017-09-22,0.1667,0.1803
2017-09-25,0.1659,-0.4799
2017-09-26,0.1658,-0.0603
2017-09-27,0.166,0.1206
2017-09-28,0.1659,-0.0602
2017-09-29,0.1672,0.7836
2017-10-09,0.1673,0.0598
2017-10-10,0.1674,0.0598
2017-10-11,0.1677,0.1792
2017-10-12,0.1678,0.0596
2017-10-13,0.1673,-0.298
2017-10-16,0.1671,-0.1195
2017-10-17,0.1683,0.7181
2017-10-18,0.1685,0.1188
2017-10-19,0.17,0.8902
2017-10-20,0.1709,0.5294
2017-10-23,0.1705,-0.2341
2017-10-24,0.1699,-0.3519
2017-10-25,0.1694,-0.2943
2017-10-26,0.1682,-0.7084
2017-10-27,0.169,0.4756
2017-10-30,0.1674,-0.9467
2017-10-31,0.1672,-0.1195
2017-11-01,0.1663,-0.5383
2017-11-02,0.1653,-0.6013
2017-11-03,0.1667,0.8469
2017-11-06,0.166,-0.4199
2017-11-07,0.1662,0.1205
2017-11-08,0.166,-0.1203
2017-11-09,0.1663,0.1807
2017-11-10,0.1651,-0.7216
2017-11-13,0.1656,0.3028
2017-11-14,0.1651,-0.3019
2017-11-15,0.1647,-0.2423
2017-11-16,0.167,1.3965
2017-11-17,0.1664,-0.3593
2017-11-20,0.1656,-0.4808
2017-11-21,0.1669,0.785
2017-11-22,0.1673,0.2397
2017-11-24,0.1675,0.0
2017-11-27,0.1678,0.1791
2017-11-28,0.1686,0.4768
2017-11-29,0.1695,0.5338
2017-11-30,0.1709,0.826
2017-12-01,0.17,-0.5266
2017-12-04,0.168,-1.1765
2017-12-05,0.1675,-0.2976
2017-12-06,0.1676,0.0597
2017-12-07,0.1682,0.358
2017-12-08,0.1698,0.9512
2017-12-11,0.17,0.1178
2017-12-12,0.1704,0.2353
2017-12-13,0.1709,0.2934
2017-12-14,0.1693,-0.9362
2017-12-15,0.1716,1.3585
2017-12-18,0.1716,0.0
2017-12-19,0.1718,0.1166
2017-12-20,0.1714,-0.2328
2017-12-21,0.1709,-0.2917
2017-12-22,0.1707,-0.117
2017-12-26,0.1708,0.0
2017-12-27,0.1711,0.1756
2017-12-28,0.1713,0.1169
2017-12-29,0.1706,-0.4086
2017-12-31,0.1713,0.0
2018-01-02,0.1739,1.9343
2018-01-03,0.1752,0.7476
2018-01-04,0.1753,0.0571
2018-01-05,0.1769,0.9127
2018-01-08,0.1769,0.0
2018-01-09,0.1785,0.9045
2018-01-10,0.178,-0.2801
2018-01-11,0.179,0.5618
2018-01-12,0.1804,0.7821
2018-01-16,0.1805,0.0
2018-01-17,0.1817,0.6648
2018-01-18,0.1815,-0.1101
2018-01-19,0.1825,0.551
2018-01-22,0.1838,0.7123
2018-01-23,0.1839,0.0544
2018-01-24,0.1846,0.3806
2018-01-25,0.1861,0.8126
2018-01-26,0.1887,1.3971
2018-01-29,0.1882,-0.265
2018-01-30,0.1853,-1.5409
2018-01-31,0.1833,-1.0793
2018-02-01,0.1828,-0.2728
2018-02-02,0.18,-1.5317
2018-02-05,0.1729,-3.9444
2018-02-06,0.1748,1.0989
2018-02-07,0.1743,-0.286
2018-02-08,0.1685,-3.3276
2018-02-09,0.1705,1.1869
2018-02-12,0.1722,0.9971
2018-02-13,0.1721,-0.0581
2018-02-14,0.1744,1.3364
2018-02-22,0.1744,0.0
2018-02-23,0.177,1.4908
2018-02-26,0.1786,0.904
2018-02-27,0.177,-0.8959
2018-02-28,0.1747,-1.2994
2018-03-01,0.1715,-1.8317
2018-03-02,0.1738,1.3411
2018-03-05,0.1753,0.8631
2018-03-06,0.1757,0.2282
2018-03-07,0.1769,0.683
2018-03-08,0.1778,0.5088
2018-03-09,0.1805,1.5186
2018-03-12,0.18,-0.277
2018-03-13,0.1793,-0.3889
2018-03-14,0.1783,-0.5577
2018-03-15,0.178,-0.1683
2018-03-16,0.178,0.0
2018-03-19,0.1753,-1.5169
2018-03-20,0.1749,-0.2282
2018-03-21,0.1744,-0.2859
2018-03-22,0.1705,-2.2362
2018-03-23,0.1672,-1.9355
2018-03-26,0.1706,2.0335
2018-03-27,0.1686,-1.1723
2018-03-28,0.169,0.2372
2018-03-29,0.1703,0.7692
2018-04-02,0.1664,0.0
2018-04-03,0.1682,1.0817
2018-04-04,0.1701,1.1296
2018-04-09,0.1674,-1.5873
2018-04-10,0.1702,1.6726
2018-04-11,0.1688,-0.8226
2018-04-12,0.17,0.7109
2018-04-13,0.1696,-0.2353
2018-04-16,0.171,0.8255
2018-04-17,0.1727,0.9942
2018-04-18,0.1736,0.5211
2018-04-19,0.1717,-1.0945
2018-04-20,0.1704,-0.7571
2018-04-23,0.1711,0.4108
2018-04-24,0.1692,-1.1105
2018-04-25,0.17,0.4728
2018-04-26,0.1717,1.0
2018-04-27,0.1723,0.3494
2018-05-02,0.169,-1.9153
2018-05-03,0.1671,-1.1243
2018-05-04,0.1685,0.8378
2018-05-07,0.1683,-0.1187
2018-05-08,0.1668,-0.8913
2018-05-09,0.1679,0.6595
2018-05-10,0.1704,1.489
2018-05-11,0.1724,1.1737
2018-05-14,0.1732,0.464
2018-05-15,0.171,-1.2702
2018-05-16,0.1719,0.5263
2018-05-17,0.1721,0.1163
2018-05-18,0.1727,0.3486
2018-05-21,0.173,0.1737
2018-05-22,0.1724,-0.3468
