净值日期,单位净值,日增长率
2015-04-24,1.0,0.0
2015-04-30,0.999,0.0
2015-05-08,1.006,0.0
2015-05-15,1.021,0.0
2015-05-22,1.072,0.0
2015-05-25,1.075,0.2799
2015-05-29,1.076,0.0
2015-06-05,1.114,0.0
2015-06-12,1.104,0.0
2015-06-19,1.015,0.0
2015-06-23,1.02,0.4926
2015-06-24,1.02,0.0
2015-06-25,0.998,-2.1569
2015-06-26,0.952,-4.6092
2015-06-29,0.913,-4.0966
2015-06-30,0.946,3.6145
2015-07-01,0.903,-4.5455
2015-07-02,0.852,-5.6478
2015-07-03,0.816,-4.2254
2015-07-06,0.791,-3.0637
2015-07-07,0.747,-5.5626
2015-07-08,0.716,-4.1499
2015-07-09,0.729,1.8156
2015-07-10,0.746,2.332
2015-07-13,0.788,5.63
2015-07-14,0.82,4.0609
2015-07-15,0.781,-4.7561
2015-07-16,0.791,1.2804
2015-07-17,0.845,6.8268
2015-07-20,0.879,4.0237
2015-07-21,0.903,2.7304
2015-07-22,0.918,1.6611
2015-07-23,0.953,3.8126
2015-07-24,0.948,-0.5247
2015-07-27,0.875,-7.7004
2015-07-28,0.827,-5.4857
2015-07-29,0.859,3.8694
2015-07-30,0.825,-3.9581
2015-07-31,0.805,-2.4242
2015-08-03,0.764,-5.0932
2015-08-04,0.81,6.0209
2015-08-05,0.818,0.9877
2015-08-06,0.831,1.5892
2015-08-07,0.861,3.6101
2015-08-10,0.903,4.878
2015-08-11,0.908,0.5537
2015-08-12,0.884,-2.6432
2015-08-13,0.903,2.1493
2015-08-14,0.907,0.443
2015-08-17,0.913,0.6615
2015-08-18,0.844,-7.5575
2015-08-19,0.858,1.6588
2015-08-20,0.833,-2.9138
2015-08-21,0.785,-5.7623
2015-08-24,0.729,-7.1338
2015-08-25,0.678,-6.9959
2015-08-26,0.656,-3.2448
2015-08-27,0.687,4.7256
2015-08-28,0.725,5.5313
2015-08-31,0.701,-3.3103
2015-09-01,0.655,-6.5621
2015-09-02,0.64,-2.2901
2015-09-07,0.65,1.5625
2015-09-08,0.685,5.3846
2015-09-09,0.715,4.3796
2015-09-10,0.703,-1.6783
2015-09-11,0.708,0.7112
2015-09-14,0.663,-6.3559
2015-09-15,0.633,-4.5249
2015-09-16,0.671,6.0032
2015-09-17,0.672,0.149
2015-09-18,0.689,2.5298
2015-09-21,0.72,4.4993
2015-09-22,0.725,0.6944
2015-09-23,0.724,-0.1379
2015-09-24,0.732,1.105
2015-09-25,0.707,-3.4153
2015-09-28,0.731,3.3946
2015-09-29,0.721,-1.368
2015-09-30,0.725,0.5548
2015-10-08,0.753,3.8621
2015-10-09,0.768,1.992
2015-10-12,0.795,3.5156
2015-10-13,0.806,1.3836
2015-10-14,0.792,-1.737
2015-10-15,0.816,3.0303
2015-10-16,0.825,1.1029
2015-10-19,0.828,0.3636
2015-10-20,0.846,2.1739
2015-10-21,0.788,-6.8558
2015-10-22,0.819,3.934
2015-10-23,0.845,3.1746
2015-10-26,0.85,0.5917
2015-10-27,0.859,1.0588
2015-10-28,0.855,-0.4657
2015-10-29,0.865,1.1696
2015-10-30,0.868,0.3468
2015-11-02,0.852,-1.8433
2015-11-03,0.857,0.5869
2015-11-04,0.893,4.2007
2015-11-05,0.89,-0.3359
2015-11-06,0.923,3.7079
2015-11-09,0.953,3.2503
2015-11-10,0.97,1.7838
2015-11-11,0.986,1.6495
2015-11-12,0.992,0.6085
2015-11-13,0.977,-1.5121
2015-11-16,1.005,2.8659
2015-11-17,0.998,-0.6965
2015-11-18,0.982,-1.6032
2015-11-19,1.023,4.1752
2015-11-20,1.042,1.8573
2015-11-23,1.04,-0.1919
2015-11-24,1.054,1.3462
2015-11-25,1.084,2.8463
2015-11-26,1.09,0.5535
2015-11-27,1.032,-5.3211
2015-11-30,1.046,1.3566
2015-12-01,1.015,-2.9637
2015-12-02,0.996,-1.8719
2015-12-03,1.022,2.6104
2015-12-04,1.018,-0.3914
2015-12-07,1.042,2.3576
2015-12-08,1.039,-0.2879
2015-12-09,1.044,0.4812
2015-12-10,1.041,-0.2874
2015-12-11,1.027,-1.3449
2015-12-14,1.037,0.9737
2015-12-15,1.062,2.4108
2015-12-16,1.084,2.0716
2015-12-17,1.119,3.2288
2015-12-18,1.117,-0.1787
2015-12-21,1.114,-0.2686
2015-12-22,1.124,0.8977
2015-12-23,1.103,-1.8683
2015-12-24,1.099,-0.3626
2015-12-25,1.11,1.0009
2015-12-28,1.089,-1.8919
2015-12-29,1.097,0.7346
2015-12-30,1.12,2.0966
2015-12-31,1.101,-1.6964
2016-01-04,1.003,-8.901
2016-01-05,0.965,-3.7886
2016-01-06,0.987,2.2798
2016-01-07,0.905,-8.308
2016-01-08,0.895,-1.105
2016-01-11,0.83,-7.2626
2016-01-12,0.831,0.1205
2016-01-13,0.8,-3.7304
2016-01-14,0.842,5.25
2016-01-15,0.823,-2.2565
2016-01-18,0.841,2.1871
2016-01-19,0.869,3.3294
2016-01-20,0.857,-1.3809
2016-01-21,0.827,-3.5006
2016-01-22,0.841,1.6929
2016-01-25,0.851,1.1891
2016-01-26,0.805,-5.4054
2016-01-27,0.794,-1.3665
2016-01-28,0.755,-4.9118
2016-01-29,0.783,3.7086
2016-02-01,0.773,-1.2771
2016-02-02,0.808,4.5278
2016-02-03,0.816,0.9901
2016-02-04,0.837,2.5735
2016-02-05,0.833,-0.4779
2016-02-15,0.842,1.0804
2016-02-16,0.879,4.3943
2016-02-17,0.891,1.3652
2016-02-18,0.886,-0.5612
2016-02-19,0.888,0.2257
2016-02-22,0.909,2.3649
2016-02-23,0.9,-0.9901
2016-02-24,0.891,-1.0
2016-02-25,0.823,-7.6319
2016-02-26,0.82,-0.3645
2016-02-29,0.772,-5.8537
2016-03-01,0.782,1.2953
