净值日期,单位净值,日增长率
2016-05-11,1.0,0.0
2016-05-13,1.0,0.0
2016-05-20,1.0,0.0
2016-05-27,1.0,0.0
2016-05-30,1.0,0.0
2016-05-31,1.003,0.3
2016-06-01,1.002,-0.0997
2016-06-02,1.003,0.0998
2016-06-03,1.005,0.1994
2016-06-06,1.005,0.0
2016-06-07,1.006,0.0995
2016-06-08,1.004,-0.1988
2016-06-13,1.002,-0.1992
2016-06-14,1.004,0.1996
2016-06-15,1.006,0.1992
2016-06-16,1.006,0.0
2016-06-17,1.009,0.2982
2016-06-20,1.008,-0.0991
2016-06-21,1.008,0.0
2016-06-22,1.009,0.0992
2016-06-23,1.009,0.0
2016-06-24,1.007,-0.1982
2016-06-27,1.01,0.2979
2016-06-28,1.01,0.0
2016-06-29,1.01,0.0
2016-06-30,1.012,0.198
2016-07-01,1.012,0.0
2016-07-04,1.014,0.1976
2016-07-05,1.015,0.0986
2016-07-06,1.02,0.4926
2016-07-07,1.02,0.0
2016-07-08,1.02,0.0
2016-07-11,1.022,0.1961
2016-07-12,1.024,0.1957
2016-07-13,1.024,0.0
2016-07-14,1.023,-0.0977
2016-07-15,1.023,0.0
2016-07-18,1.024,0.0978
2016-07-19,1.022,-0.1953
2016-07-20,1.022,0.0
2016-07-21,1.022,0.0
2016-07-22,1.0216,-0.0391
2016-07-25,1.0223,0.0685
2016-07-26,1.0236,0.1272
2016-07-27,1.0231,-0.0488
2016-07-28,1.0239,0.0782
2016-07-29,1.0245,0.0586
2016-08-01,1.0241,-0.039
2016-08-02,1.0243,0.0195
2016-08-03,1.0247,0.0391
2016-08-04,1.0247,0.0
2016-08-05,1.0246,-0.0098
2016-08-08,1.0251,0.0488
2016-08-09,1.0262,0.1073
2016-08-10,1.0266,0.039
2016-08-11,1.0281,0.1461
2016-08-12,1.0304,0.2237
2016-08-15,1.0325,0.2038
2016-08-16,1.03,-0.2421
2016-08-17,1.0302,0.0194
2016-08-18,1.0306,0.0388
2016-08-19,1.0308,0.0194
2016-08-22,1.0323,0.1455
2016-08-23,1.0331,0.0775
2016-08-24,1.033,-0.0097
2016-08-25,1.0332,0.0194
