净值日期,单位净值,日增长率
2014-08-13,1.0,0.0
2014-08-15,1.001,0.0
2014-08-22,1.003,0.0
2014-08-29,0.999,0.0
2014-09-05,1.009,0.0
2014-09-12,1.015,0.0
2014-09-19,1.028,0.0
2014-09-26,1.029,0.0
2014-09-30,1.03,0.0
2014-10-10,1.045,0.0
2014-10-17,1.033,0.0
2014-10-22,1.024,0.0
2014-10-23,1.014,-0.9766
2014-10-24,1.018,0.3945
2014-10-27,1.029,1.0806
2014-10-28,1.041,1.1662
2014-10-29,1.042,0.0961
2014-10-30,1.041,-0.096
2014-10-31,1.034,-0.6724
2014-11-03,1.03,-0.3868
2014-11-04,1.018,-1.165
2014-11-05,1.018,0.0
2014-11-06,1.03,1.1788
2014-11-07,1.025,-0.4854
2014-11-10,1.021,-0.3902
2014-11-11,0.998,-2.2527
2014-11-12,1.008,1.002
2014-11-13,0.989,-1.8849
2014-11-14,0.992,0.3033
2014-11-17,1.005,1.3105
2014-11-18,1.004,-0.0995
2014-11-19,1.01,0.5976
2014-11-20,1.003,-0.6931
2014-11-21,1.008,0.4985
2014-11-24,1.004,-0.3968
2014-11-25,1.012,0.7968
2014-11-26,1.019,0.6917
2014-11-27,1.02,0.0981
2014-11-28,1.02,0.0
2014-12-01,1.022,0.1961
2014-12-02,1.024,0.1957
2014-12-03,1.026,0.1953
2014-12-04,1.034,0.7797
2014-12-05,1.018,-1.5474
2014-12-08,1.009,-0.8841
2014-12-09,0.976,-3.2706
2014-12-10,1.005,2.9713
2014-12-11,1.013,0.796
2014-12-12,1.026,1.2833
2014-12-15,1.055,2.8265
2014-12-16,1.049,-0.5687
2014-12-17,1.035,-1.3346
2014-12-18,1.027,-0.7729
2014-12-19,1.008,-1.85
2014-12-22,0.977,-3.0754
2014-12-23,0.968,-0.9212
2014-12-24,0.98,1.2397
2014-12-25,0.985,0.5102
2014-12-26,0.99,0.5076
2014-12-29,0.965,-2.5253
2014-12-30,0.96,-0.5181
2014-12-31,0.969,0.9375
2015-01-05,0.97,0.1032
2015-01-06,1.0,3.0928
2015-01-07,0.996,-0.4
2015-01-08,1.002,0.6024
2015-01-09,1.004,0.1996
2015-01-12,1.009,0.498
2015-01-13,1.02,1.0902
2015-01-14,1.012,-0.7843
2015-01-15,1.016,0.3953
2015-01-16,1.023,0.689
2015-01-19,1.02,-0.2933
2015-01-20,1.055,3.4314
2015-01-21,1.071,1.5166
2015-01-22,1.082,1.0271
2015-01-23,1.067,-1.3863
2015-01-26,1.081,1.3121
2015-01-27,1.086,0.4625
2015-01-28,1.077,-0.8287
2015-01-29,1.06,-1.5785
2015-01-30,1.049,-1.0377
2015-02-02,1.056,0.6673
2015-02-03,1.067,1.0417
2015-02-04,1.055,-1.1246
2015-02-05,1.048,-0.6635
2015-02-06,1.048,0.0
2015-02-09,1.037,-1.0496
2015-02-10,1.045,0.7715
2015-02-11,1.065,1.9139
2015-02-12,1.069,0.3756
2015-02-13,1.079,0.9355
2015-02-16,1.097,1.6682
2015-02-17,1.102,0.4558
2015-02-25,1.099,-0.2722
2015-02-26,1.098,-0.091
2015-02-27,1.101,0.2732
2015-03-02,1.107,0.545
2015-03-03,1.101,-0.542
2015-03-04,1.135,3.0881
2015-03-05,1.136,0.0881
2015-03-06,1.112,-2.1127
2015-03-09,1.122,0.8993
2015-03-10,1.131,0.8021
2015-03-11,1.124,-0.6189
2015-03-12,1.121,-0.2669
2015-03-13,1.133,1.0705
2015-03-16,1.176,3.7952
2015-03-17,1.189,1.1054
2015-03-18,1.198,0.7569
2015-03-19,1.193,-0.4174
2015-03-20,1.209,1.3412
2015-03-23,1.225,1.3234
2015-03-24,1.237,0.9796
2015-03-25,1.256,1.536
2015-03-26,1.238,-1.4331
2015-03-27,1.247,0.727
2015-03-30,1.257,0.8019
2015-03-31,1.273,1.2729
2015-04-01,1.31,2.9065
2015-04-02,1.323,0.9924
2015-04-03,1.341,1.3605
2015-04-07,1.384,3.2066
2015-04-08,1.367,-1.2283
2015-04-09,1.369,0.1463
2015-04-10,1.433,4.6749
2015-04-13,1.492,4.1172
2015-04-14,1.497,0.3351
2015-04-15,1.441,-3.7408
2015-04-16,1.467,1.8043
2015-04-17,1.456,-0.7498
2015-04-20,1.408,-3.2967
2015-04-21,1.463,3.9063
2015-04-22,1.496,2.2556
2015-04-23,1.495,-0.0668
2015-04-24,1.495,0.0
2015-04-27,1.502,0.4682
2015-04-28,1.461,-2.7297
2015-04-29,1.483,1.5058
2015-04-30,1.501,1.2138
2015-05-04,1.496,-0.3331
2015-05-05,1.459,-2.4733
2015-05-06,1.459,0.0
