净值日期,单位净值,日增长率
2015-03-25,1.0,0.0
2015-03-27,1.0,0.0
2015-04-03,1.0173,0.0
2015-04-07,1.0317,1.4155
2015-04-08,1.0154,-1.5799
2015-04-09,1.0027,-1.2507
2015-04-10,1.0241,2.1342
2015-04-13,1.0437,1.9139
2015-04-14,1.0415,-0.2108
2015-04-15,1.0012,-3.8694
2015-04-16,1.0173,1.6081
2015-04-17,1.018,0.0688
2015-04-20,1.0004,-1.7289
2015-04-21,1.0311,3.0688
2015-04-22,1.0548,2.2985
2015-04-23,1.064,0.8722
2015-04-24,1.0635,-0.047
2015-04-27,1.0687,0.489
2015-04-28,1.0328,-3.3592
2015-04-29,1.0477,1.4427
2015-04-30,1.0488,0.105
2015-05-04,1.0637,1.4207
2015-05-05,1.0293,-3.234
2015-05-06,1.015,-1.3893
2015-05-07,0.9927,-2.197
2015-05-08,1.0287,3.6265
2015-05-11,1.0752,4.5203
2015-05-12,1.0941,1.7578
2015-05-13,1.0979,0.3473
2015-05-14,1.1113,1.2205
2015-05-15,1.1008,-0.9448
2015-05-18,1.1216,1.8895
2015-05-19,1.1488,2.4251
2015-05-20,1.1702,1.8628
2015-05-21,1.2168,3.9822
2015-05-22,1.2372,1.6765
2015-05-25,1.264,2.1662
2015-05-26,1.3137,3.932
2015-05-27,1.3358,1.6823
2015-05-28,1.2441,-6.8648
2015-05-29,1.2511,0.5627
2015-06-01,1.3129,4.9397
2015-06-02,1.3614,3.6941
2015-06-03,1.3584,-0.2204
2015-06-04,1.3566,-0.1325
2015-06-05,1.3853,2.1156
2015-06-08,1.3489,-2.6276
2015-06-09,1.353,0.304
2015-06-10,1.3713,1.3525
2015-06-11,1.3946,1.6991
2015-06-12,1.4086,1.0039
2015-06-15,1.3846,-1.7038
2015-06-16,1.3188,-4.7523
2015-06-17,1.3393,1.5544
2015-06-18,1.284,-4.129
2015-06-19,1.1864,-7.6012
2015-06-23,1.1988,1.0452
2015-06-24,1.2301,2.6109
2015-06-25,1.168,-5.0484
2015-06-26,1.0544,-9.726
2015-06-29,0.9646,-8.5167
2015-06-30,1.0245,6.2098
2015-07-01,0.963,-6.0029
2015-07-02,0.8924,-7.3313
2015-07-03,0.8327,-6.6898
2015-07-06,0.818,-1.7653
2015-07-07,0.7624,-6.7971
2015-07-08,0.7283,-4.4727
2015-07-09,0.7573,3.9819
2015-07-10,0.7974,5.2951
2015-07-13,0.8468,6.1951
2015-07-14,0.8694,2.6689
2015-07-15,0.8254,-5.061
2015-07-16,0.8451,2.3867
2015-07-17,0.8952,5.9283
2015-07-20,0.9188,2.6363
2015-07-21,0.9328,1.5237
2015-07-22,0.9473,1.5545
2015-07-23,0.9769,3.1247
2015-07-24,0.9617,-1.5559
2015-07-27,0.881,-8.3914
2015-07-28,0.8499,-3.5301
2015-07-29,0.8982,5.683
2015-07-30,0.8707,-3.0617
2015-07-31,0.8628,-0.9073
2015-08-03,0.8474,-1.7849
2015-08-04,0.8992,6.1128
2015-08-05,0.8899,-1.0343
2015-08-06,0.8932,0.3708
2015-08-07,0.921,3.1124
2015-08-10,0.9696,5.2769
2015-08-11,0.973,0.3507
2015-08-12,0.9564,-1.7061
2015-08-13,0.9803,2.499
2015-08-14,0.9864,0.6223
2015-08-17,1.0028,1.6626
2015-08-18,0.921,-8.1572
2015-08-19,0.939,1.9544
2015-08-20,0.9021,-3.9297
2015-08-21,0.8541,-5.3209
2015-08-24,0.78,-8.6758
2015-08-25,0.7131,-8.5769
2015-08-26,0.6832,-4.193
2015-08-27,0.7117,4.1715
2015-08-28,0.7621,7.0816
2015-08-31,0.7381,-3.1492
2015-09-01,0.6953,-5.7987
2015-09-02,0.6834,-1.7115
2015-09-07,0.6847,0.1902
2015-09-08,0.7134,4.1916
2015-09-09,0.7384,3.5043
2015-09-10,0.7253,-1.7741
2015-09-11,0.7295,0.5791
2015-09-14,0.6773,-7.1556
2015-09-15,0.6366,-6.0092
2015-09-16,0.6857,7.7128
2015-09-17,0.6725,-1.925
2015-09-18,0.6832,1.5911
2015-09-21,0.7109,4.0544
2015-09-22,0.7145,0.5064
2015-09-23,0.7086,-0.8258
2015-09-24,0.7195,1.5382
2015-09-25,0.7006,-2.6268
2015-09-28,0.7122,1.6557
2015-09-29,0.6976,-2.05
2015-09-30,0.7024,0.6881
2015-10-08,0.7319,4.1999
2015-10-09,0.744,1.6532
2015-10-12,0.7756,4.2473
2015-10-13,0.7892,1.7535
2015-10-14,0.7804,-1.1151
2015-10-15,0.8046,3.101
2015-10-16,0.8187,1.7524
2015-10-19,0.8208,0.2565
2015-10-20,0.8321,1.3767
2015-10-21,0.7777,-6.5377
2015-10-22,0.8055,3.5746
2015-10-23,0.829,2.9174
2015-10-26,0.8438,1.7853
2015-10-27,0.8425,-0.1541
2015-10-28,0.829,-1.6024
2015-10-29,0.8347,0.6876
2015-10-30,0.8294,-0.635
2015-11-02,0.814,-1.8568
2015-11-03,0.8133,-0.086
2015-11-04,0.8518,4.7338
2015-11-05,0.854,0.2583
