净值日期,单位净值,日增长率
2014-03-28,0.2343,0.0
2014-03-31,0.2357,0.5975
2014-04-01,0.24,1.8244
2014-04-02,0.2405,0.2083
2014-04-03,0.2394,-0.4574
2014-04-04,0.2377,-0.7101
2014-04-08,0.2342,-1.4724
2014-04-09,0.2376,1.4518
2014-04-10,0.2374,-0.0842
2014-04-11,0.2345,-1.2216
2014-04-14,0.2347,0.0853
2014-04-15,0.2321,-1.1078
2014-04-16,0.2353,1.3787
2014-04-17,0.2369,0.68
2014-04-22,0.241,1.7307
2014-04-23,0.2393,-0.7054
2014-04-24,0.2392,-0.0418
2014-04-25,0.2358,-1.4214
2014-04-28,0.2347,-0.4665
2014-04-29,0.2367,0.8522
2014-04-30,0.2366,-0.0422
2014-05-06,0.235,-0.6762
2014-05-07,0.234,-0.4255
2014-05-08,0.2325,-0.641
2014-05-09,0.2324,-0.043
2014-05-12,0.234,0.6885
2014-05-13,0.2346,0.2564
2014-05-14,0.2332,-0.5968
2014-05-15,0.2322,-0.4288
2014-05-16,0.2325,0.1292
2014-05-19,0.2335,0.4301
2014-05-20,0.233,-0.2141
2014-05-21,0.2349,0.8155
2014-05-22,0.2365,0.6811
2014-05-23,0.2372,0.296
2014-05-27,0.2394,0.0
2014-05-28,0.2386,-0.3342
2014-05-30,0.2396,0.0
2014-06-03,0.238,-0.6678
2014-06-04,0.2383,0.1261
2014-06-05,0.2387,0.1679
2014-06-06,0.2392,0.2095
2014-06-10,0.2373,0.0
2014-06-11,0.2369,-0.1686
2014-06-12,0.2357,-0.5065
2014-06-13,0.2351,-0.2546
2014-06-16,0.2347,-0.1701
2014-06-17,0.236,0.5539
2014-06-18,0.2362,0.0847
2014-06-19,0.2376,0.5927
2014-06-20,0.238,0.1684
2014-06-23,0.2369,-0.4622
2014-06-24,0.2369,0.0
2014-06-25,0.2373,0.1688
2014-06-26,0.2379,0.2528
2014-06-27,0.2387,0.3363
2014-06-30,0.2392,0.2095
2014-07-01,0.2414,0.9197
2014-07-02,0.2422,0.3314
2014-07-03,0.2439,0.7019
2014-07-07,0.2412,0.0
2014-07-08,0.2382,-1.2438
2014-07-09,0.2386,0.1679
2014-07-10,0.2371,-0.6287
2014-07-11,0.2369,-0.0844
2014-07-14,0.2386,0.7176
2014-07-15,0.2369,-0.7125
2014-07-16,0.2379,0.4221
2014-07-17,0.2352,-1.1349
2014-07-18,0.2353,0.0425
2014-07-21,0.2345,-0.34
2014-07-22,0.2367,0.9382
2014-07-23,0.2368,0.0422
2014-07-24,0.2382,0.5912
2014-07-25,0.2351,-1.3014
2014-07-28,0.234,-0.4679
2014-07-29,0.2344,0.1709
2014-07-30,0.2331,-0.5546
2014-07-31,0.2283,-2.0592
2014-08-04,0.227,0.0
2014-08-05,0.2264,-0.2643
2014-08-06,0.225,-0.6184
2014-08-07,0.2217,-1.4667
2014-08-08,0.2221,0.1804
2014-08-11,0.2251,1.3507
2014-08-12,0.2242,-0.3998
2014-08-13,0.2254,0.5352
2014-08-14,0.2267,0.5768
2014-08-15,0.2254,-0.5734
