净值日期,单位净值,日增长率
2014-08-26,1.0,0.0
2014-08-29,1.001,0.0
2014-09-01,1.006,0.4995
2014-09-05,1.017,0.0
2014-09-12,1.037,0.0
2014-09-19,1.037,0.0
2014-09-26,1.052,0.0
2014-09-30,1.072,0.0
2014-10-10,1.072,0.0
2014-10-17,1.045,0.0
2014-10-24,1.04,0.0
2014-10-27,1.054,1.3462
2014-10-28,1.085,2.9412
2014-10-29,1.103,1.659
2014-10-30,1.098,-0.4533
2014-10-31,1.087,-1.0018
2014-11-03,1.107,1.8399
2014-11-04,1.09,-1.5357
2014-11-05,1.082,-0.7339
2014-11-06,1.099,1.5712
2014-11-07,1.099,0.0
2014-11-10,1.101,0.182
2014-11-11,1.066,-3.1789
2014-11-12,1.092,2.439
2014-11-13,1.087,-0.4579
2014-11-14,1.075,-1.104
2014-11-17,1.105,2.7907
2014-11-18,1.121,1.448
2014-11-19,1.143,1.9625
2014-11-20,1.136,-0.6124
2014-11-21,1.135,-0.088
2014-11-24,1.15,1.3216
2014-11-25,1.185,3.0435
2014-11-26,1.211,2.1941
2014-11-27,1.217,0.4955
2014-11-28,1.246,2.3829
2014-12-01,1.269,1.8459
2014-12-02,1.275,0.4728
2014-12-03,1.282,0.549
2014-12-04,1.334,4.0562
2014-12-05,1.313,-1.5742
2014-12-08,1.258,-4.1889
2014-12-09,1.173,-6.7568
2014-12-10,1.205,2.728
2014-12-11,1.197,-0.6639
2014-12-12,1.258,5.0961
2014-12-15,1.336,6.2003
2014-12-16,1.346,0.7485
2014-12-17,1.356,0.7429
2014-12-18,1.347,-0.6637
2014-12-19,1.321,-1.9302
2014-12-22,1.228,-7.0401
2014-12-23,1.189,-3.1759
2014-12-24,1.201,1.0093
2014-12-25,1.226,2.0816
2014-12-26,1.227,0.0816
2014-12-29,1.17,-4.6455
2014-12-30,1.15,-1.7094
2014-12-31,1.161,0.9565
2015-01-05,1.15,-0.9475
2015-01-06,1.189,3.3913
2015-01-07,1.193,0.3364
2015-01-08,1.202,0.7544
2015-01-09,1.213,0.9151
2015-01-12,1.247,2.803
2015-01-13,1.277,2.4058
2015-01-14,1.273,-0.3132
2015-01-15,1.282,0.707
2015-01-16,1.349,5.2262
2015-01-19,1.319,-2.2239
2015-01-20,1.38,4.6247
2015-01-21,1.405,1.8116
2015-01-22,1.407,0.1423
2015-01-23,1.352,-3.909
2015-01-26,1.406,3.9941
2015-01-27,1.417,0.7824
2015-01-28,1.396,-1.482
2015-01-29,1.374,-1.5759
2015-01-30,1.351,-1.6739
2015-02-02,1.393,3.1088
2015-02-03,1.467,5.3123
2015-02-04,1.482,1.0225
2015-02-05,1.52,2.5641
2015-02-06,1.454,-4.3421
2015-02-09,1.45,-0.2751
2015-02-10,1.501,3.5172
2015-02-11,1.545,2.9314
2015-02-12,1.547,0.1294
2015-02-13,1.57,1.4867
2015-02-16,1.632,3.949
2015-02-17,1.642,0.6127
2015-02-25,1.588,-3.2887
2015-02-26,1.595,0.4408
2015-02-27,1.642,2.9467
2015-03-02,1.691,2.9842
2015-03-03,1.661,-1.7741
2015-03-04,1.7,2.348
2015-03-05,1.707,0.4118
2015-03-06,1.658,-2.8705
2015-03-09,1.704,2.7744
2015-03-10,1.74,2.1127
2015-03-11,1.737,-0.1724
2015-03-12,1.726,-0.6333
2015-03-13,1.796,4.0556
2015-03-16,1.884,4.8998
2015-03-17,1.881,-0.1592
2015-03-18,1.909,1.4886
2015-03-19,1.911,0.1048
2015-03-20,1.985,3.8723
2015-03-23,2.08,4.7859
2015-03-24,2.167,4.1827
2015-03-25,2.188,0.9691
2015-03-26,2.093,-4.3419
2015-03-27,2.131,1.8156
2015-03-30,2.035,-4.5049
2015-03-31,2.104,3.3907
2015-04-01,2.156,2.4715
2015-04-02,2.216,2.7829
2015-04-03,2.253,1.6697
2015-04-07,2.295,1.8642
2015-04-08,2.257,-1.6558
2015-04-09,2.286,1.2849
2015-04-10,2.35,2.7997
2015-04-13,2.406,2.383
2015-04-14,2.4,-0.2494
2015-04-15,2.231,-7.0417
2015-04-16,2.253,0.9861
2015-04-17,2.221,-1.4203
2015-04-20,2.152,-3.1067
